Id;Num2DNeighbours;2DNeighbours;Num3DNeighbours;3DNeighbours
317;2;101;97;0
318;2;97;100;0
319;2;99;98;0
320;2;98;102;0
321;2;98;101;0
322;2;99;102;0
323;2;124;99;0
324;2;99;103;0
325;2;101;100;0
326;2;105;100;0
327;2;100;104;0
328;2;101;105;0
329;2;102;101;0
330;2;101;106;0
331;2;103;102;0
332;2;102;107;0
333;2;102;106;0
334;2;124;103;0
335;2;129;103;0
336;2;103;132;0
337;2;103;107;0
338;2;105;104;0
339;2;104;218;0
340;2;104;201;0
341;2;219;105;0
342;2;105;218;0
343;2;106;105;0
344;2;107;106;0
345;2;220;106;0
346;2;106;219;0
347;2;132;107;0
348;2;107;221;0
349;2;107;220;0
350;2;4294967295;108;0
351;2;113;108;0
352;2;123;108;0
353;2;108;112;0
354;2;4294967295;108;0
355;2;110;109;0
356;2;109;117;0
357;2;4294967295;109;0
358;2;111;110;0
359;2;118;110;0
360;2;110;117;0
361;2;4294967295;110;0
362;2;112;111;0
363;2;119;111;0
364;2;111;118;0
365;2;4294967295;111;0
366;2;123;112;0
367;2;112;119;0
368;2;112;4294967295;0
369;2;4294967295;113;0
370;2;113;114;0
371;2;120;113;0
372;2;113;123;0
373;2;115;114;0
374;2;114;121;0
375;2;114;120;0
376;2;4294967295;114;0
377;2;4294967295;115;0
378;2;116;115;0
379;2;115;122;0
380;2;115;121;0
381;2;4294967295;116;0
382;2;239;116;0
383;2;243;116;0
384;2;116;122;0
385;2;118;117;0
386;2;117;125;0
387;2;117;124;0
388;2;118;125;0
389;2;119;118;0
390;2;118;128;0
391;2;123;119;0
392;2;119;120;0
393;2;119;128;0
394;2;121;120;0
395;2;120;128;0
396;2;120;123;0
397;2;122;121;0
398;2;126;121;0
399;2;121;128;0
400;2;122;126;0
401;2;243;122;0
402;2;122;127;0
403;2;125;124;0
404;2;124;129;0
405;2;128;125;0
406;2;131;125;0
407;2;125;129;0
408;2;131;126;0
409;2;126;128;0
410;2;127;126;0
411;2;126;130;0
412;2;251;127;0
413;2;127;130;0
414;2;243;127;0
415;2;127;247;0
416;2;128;131;0
417;2;130;129;0
418;2;129;132;0
419;2;131;129;0
420;2;130;132;0
421;2;130;131;0
422;2;251;130;0
423;2;130;133;0
424;2;133;132;0
425;2;132;221;0
426;2;251;133;0
427;2;255;133;0
428;2;133;221;0
429;2;138;134;0
430;2;266;134;0
431;2;134;262;0
432;2;134;4294967295;0
433;2;135;134;0
434;2;4294967295;135;0
435;2;136;135;0
436;2;139;135;0
437;2;135;138;0
438;2;4294967295;136;0
439;2;137;136;0
440;2;140;136;0
441;2;136;139;0
442;2;137;140;0
443;2;137;4294967295;0
444;2;141;137;0
445;2;143;138;0
446;2;142;138;0
447;2;138;266;0
448;2;139;138;0
449;2;140;139;0
450;2;144;139;0
451;2;139;143;0
452;2;141;140;0
453;2;145;140;0
454;2;140;144;0
455;2;145;141;0
456;2;146;142;0
457;2;274;142;0
458;2;142;270;0
459;2;142;266;0
460;2;143;142;0
461;2;143;146;0
462;2;144;143;0
463;2;147;143;0
464;2;145;144;0
465;2;148;144;0
466;2;144;147;0
467;2;145;148;0
468;2;149;145;0
469;2;151;146;0
470;2;150;146;0
471;2;146;274;0
472;2;147;146;0
473;2;148;147;0
474;2;152;147;0
475;2;147;151;0
476;2;149;148;0
477;2;148;153;0
478;2;148;152;0
479;2;153;149;0
480;2;278;150;0
481;2;150;274;0
482;2;151;150;0
483;2;158;150;0
484;2;150;282;0
485;2;152;151;0
486;2;159;151;0
487;2;151;158;0
488;2;153;152;0
489;2;160;152;0
490;2;152;159;0
491;2;154;153;0
492;2;153;160;0
493;2;155;154;0
494;2;167;154;0
495;2;154;160;0
496;2;166;155;0
497;2;155;167;0
498;2;156;155;0
499;2;156;166;0
500;2;157;156;0
501;2;156;161;0
502;2;175;157;0
503;2;157;162;0
504;2;157;161;0
505;2;164;158;0
506;2;163;158;0
507;2;158;282;0
508;2;159;158;0
509;2;160;159;0
510;2;165;159;0
511;2;159;164;0
512;2;160;165;0
513;2;167;160;0
514;2;161;166;0
515;2;162;161;0
516;2;161;168;0
517;2;170;161;0
518;2;162;168;0
519;2;175;162;0
520;2;180;162;0
521;2;162;184;0
522;2;286;163;0
523;2;163;282;0
524;2;164;163;0
525;2;163;169;0
526;2;290;163;0
527;2;165;164;0
528;2;164;170;0
529;2;164;169;0
530;2;167;165;0
531;2;165;166;0
532;2;165;170;0
533;2;170;166;0
534;2;166;167;0
535;2;171;168;0
536;2;173;168;0
537;2;168;170;0
538;2;184;168;0
539;2;173;169;0
540;2;169;172;0
541;2;169;290;0
542;2;170;169;0
543;2;173;170;0
544;2;184;171;0
545;2;189;171;0
546;2;197;171;0
547;2;171;174;0
548;2;171;173;0
549;2;294;172;0
550;2;172;290;0
551;2;173;172;0
552;2;174;172;0
553;2;172;298;0
554;2;174;173;0
555;2;197;174;0
556;2;174;298;0
557;2;176;175;0
558;2;175;180;0
559;2;177;176;0
560;2;181;176;0
561;2;176;180;0
562;2;178;177;0
563;2;182;177;0
564;2;177;181;0
565;2;179;178;0
566;2;183;178;0
567;2;178;182;0
568;2;198;179;0
569;2;202;179;0
570;2;179;183;0
571;2;185;180;0
572;2;180;184;0
573;2;181;180;0
574;2;186;181;0
575;2;181;185;0
576;2;182;181;0
577;2;183;182;0
578;2;182;187;0
579;2;182;186;0
580;2;202;183;0
581;2;183;188;0
582;2;183;187;0
583;2;184;189;0
584;2;185;184;0
585;2;186;185;0
586;2;190;185;0
587;2;185;189;0
588;2;187;186;0
589;2;191;186;0
590;2;186;190;0
591;2;188;187;0
592;2;187;192;0
593;2;187;191;0
594;2;202;188;0
595;2;188;206;0
596;2;210;188;0
597;2;188;192;0
598;2;190;189;0
599;2;193;189;0
600;2;189;197;0
601;2;191;190;0
602;2;190;194;0
603;2;190;193;0
604;2;192;191;0
605;2;191;195;0
606;2;191;194;0
607;2;196;192;0
608;2;192;195;0
609;2;210;192;0
610;2;299;193;0
611;2;305;193;0
612;2;193;197;0
613;2;194;193;0
614;2;195;194;0
615;2;300;194;0
616;2;194;299;0
617;2;196;195;0
618;2;195;301;0
619;2;195;300;0
620;2;214;196;0
621;2;319;196;0
622;2;196;301;0
623;2;210;196;0
624;2;305;197;0
625;2;197;298;0
626;2;203;198;0
627;2;198;202;0
628;2;199;198;0
629;2;200;199;0
630;2;204;199;0
631;2;199;203;0
632;2;201;200;0
633;2;205;200;0
634;2;200;204;0
635;2;218;201;0
636;2;225;201;0
637;2;201;205;0
638;2;203;202;0
639;2;202;206;0
640;2;207;203;0
641;2;203;206;0
642;2;204;203;0
643;2;204;207;0
644;2;205;204;0
645;2;204;208;0
646;2;205;208;0
647;2;225;205;0
648;2;205;209;0
649;2;207;206;0
650;2;211;206;0
651;2;206;210;0
652;2;208;207;0
653;2;207;212;0
654;2;207;211;0
655;2;209;208;0
656;2;213;208;0
657;2;208;212;0
658;2;225;209;0
659;2;209;232;0
660;2;235;209;0
661;2;209;213;0
662;2;210;214;0
663;2;211;210;0
664;2;212;211;0
665;2;215;211;0
666;2;211;214;0
667;2;213;212;0
668;2;212;216;0
669;2;212;215;0
670;2;235;213;0
671;2;217;213;0
672;2;213;216;0
673;2;215;214;0
674;2;320;214;0
675;2;214;319;0
676;2;216;215;0
677;2;321;215;0
678;2;215;320;0
679;2;216;321;0
680;2;217;216;0
681;2;216;325;0
682;2;238;217;0
683;2;360;217;0
684;2;217;325;0
685;2;235;217;0
686;2;219;218;0
687;2;226;218;0
688;2;218;225;0
689;2;230;219;0
690;2;219;226;0
691;2;220;219;0
692;2;221;220;0
693;2;231;220;0
694;2;220;230;0
695;2;255;221;0
696;2;222;221;0
697;2;221;231;0
698;2;256;222;0
699;2;223;222;0
700;2;227;222;0
701;2;222;231;0
702;2;255;222;0
703;2;256;223;0
704;2;257;223;0
705;2;224;223;0
706;2;223;228;0
707;2;223;227;0
708;2;257;224;0
709;2;258;224;0
710;2;339;224;0
711;2;224;229;0
712;2;224;228;0
713;2;225;232;0
714;2;226;225;0
715;2;230;226;0
716;2;234;226;0
717;2;226;232;0
718;2;228;227;0
719;2;227;234;0
720;2;230;227;0
721;2;227;231;0
722;2;229;228;0
723;2;228;233;0
724;2;228;234;0
725;2;229;233;0
726;2;339;229;0
727;2;229;343;0
728;2;229;347;0
729;2;231;230;0
730;2;230;234;0
731;2;234;232;0
732;2;237;232;0
733;2;232;235;0
734;2;237;233;0
735;2;233;234;0
736;2;347;233;0
737;2;233;236;0
738;2;234;237;0
739;2;237;235;0
740;2;235;238;0
741;2;236;352;0
742;2;360;236;0
743;2;236;238;0
744;2;236;237;0
745;2;347;236;0
746;2;237;238;0
747;2;238;360;0
748;2;4294967295;239;0
749;2;240;239;0
750;2;244;239;0
751;2;239;243;0
752;2;4294967295;240;0
753;2;241;240;0
754;2;245;240;0
755;2;240;244;0
756;2;4294967295;241;0
757;2;242;241;0
758;2;246;241;0
759;2;241;245;0
760;2;4294967295;242;0
761;2;361;242;0
762;2;365;242;0
763;2;242;246;0
764;2;244;243;0
765;2;243;247;0
766;2;245;244;0
767;2;248;244;0
768;2;244;247;0
769;2;246;245;0
770;2;249;245;0
771;2;245;248;0
772;2;365;246;0
773;2;246;250;0
774;2;246;249;0
775;2;248;247;0
776;2;252;247;0
777;2;247;251;0
778;2;249;248;0
779;2;253;248;0
780;2;248;252;0
781;2;250;249;0
782;2;249;254;0
783;2;249;253;0
784;2;369;250;0
785;2;250;373;0
786;2;250;254;0
787;2;365;250;0
788;2;252;251;0
789;2;251;255;0
790;2;256;252;0
791;2;252;255;0
792;2;253;252;0
793;2;254;253;0
794;2;253;257;0
795;2;253;256;0
796;2;373;254;0
797;2;254;258;0
798;2;254;257;0
799;2;255;256;0
800;2;256;257;0
801;2;257;258;0
802;2;373;258;0
803;2;258;377;0
804;2;258;339;0
805;2;263;259;0
806;2;389;259;0
807;2;259;384;0
808;2;259;4294967295;0
809;2;260;259;0
810;2;4294967295;260;0
811;2;261;260;0
812;2;264;260;0
813;2;260;263;0
814;2;4294967295;261;0
815;2;262;261;0
816;2;265;261;0
817;2;261;264;0
818;2;262;265;0
819;2;262;4294967295;0
820;2;266;262;0
821;2;264;263;0
822;2;268;263;0
823;2;267;263;0
824;2;263;389;0
825;2;265;264;0
826;2;269;264;0
827;2;264;268;0
828;2;266;265;0
829;2;270;265;0
830;2;265;269;0
831;2;270;266;0
832;2;268;267;0
833;2;271;267;0
834;2;267;398;0
835;2;267;393;0
836;2;267;389;0
837;2;269;268;0
838;2;272;268;0
839;2;268;271;0
840;2;270;269;0
841;2;273;269;0
842;2;269;272;0
843;2;274;270;0
844;2;270;273;0
845;2;272;271;0
846;2;276;271;0
847;2;275;271;0
848;2;271;398;0
849;2;273;272;0
850;2;277;272;0
851;2;272;276;0
852;2;274;273;0
853;2;278;273;0
854;2;273;277;0
855;2;278;274;0
856;2;276;275;0
857;2;279;275;0
858;2;275;407;0
859;2;402;275;0
860;2;275;398;0
861;2;277;276;0
862;2;280;276;0
863;2;276;279;0
864;2;278;277;0
865;2;281;277;0
866;2;277;280;0
867;2;282;278;0
868;2;278;281;0
869;2;284;279;0
870;2;283;279;0
871;2;279;407;0
872;2;280;279;0
873;2;281;280;0
874;2;285;280;0
875;2;280;284;0
876;2;282;281;0
877;2;286;281;0
878;2;281;285;0
879;2;286;282;0
880;2;284;283;0
881;2;283;287;0
882;2;416;283;0
883;2;283;411;0
884;2;283;407;0
885;2;285;284;0
886;2;288;284;0
887;2;284;287;0
888;2;286;285;0
889;2;289;285;0
890;2;285;288;0
891;2;290;286;0
892;2;286;289;0
893;2;288;287;0
894;2;287;292;0
895;2;291;287;0
896;2;287;416;0
897;2;289;288;0
898;2;293;288;0
899;2;288;292;0
900;2;290;289;0
901;2;289;294;0
902;2;289;293;0
903;2;294;290;0
904;2;291;416;0
905;2;292;291;0
906;2;295;291;0
907;2;424;291;0
908;2;291;420;0
909;2;293;292;0
910;2;296;292;0
911;2;292;295;0
912;2;294;293;0
913;2;297;293;0
914;2;293;296;0
915;2;298;294;0
916;2;294;297;0
917;2;295;424;0
918;2;296;295;0
919;2;303;295;0
920;2;295;302;0
921;2;297;296;0
922;2;304;296;0
923;2;296;303;0
924;2;298;297;0
925;2;305;297;0
926;2;297;304;0
927;2;305;298;0
928;2;311;299;0
929;2;299;305;0
930;2;300;299;0
931;2;299;306;0
932;2;301;300;0
933;2;307;300;0
934;2;300;306;0
935;2;319;301;0
936;2;326;301;0
937;2;301;307;0
938;2;309;302;0
939;2;302;308;0
940;2;431;302;0
941;2;302;424;0
942;2;303;302;0
943;2;304;303;0
944;2;310;303;0
945;2;303;309;0
946;2;311;304;0
947;2;304;310;0
948;2;305;304;0
949;2;311;305;0
950;2;307;306;0
951;2;314;306;0
952;2;317;306;0
953;2;306;310;0
954;2;306;311;0
955;2;326;307;0
956;2;312;307;0
957;2;307;314;0
958;2;308;431;0
959;2;309;308;0
960;2;313;308;0
961;2;308;440;0
962;2;308;438;0
963;2;310;309;0
964;2;317;309;0
965;2;309;313;0
966;2;317;310;0
967;2;311;310;0
968;2;335;312;0
969;2;315;312;0
970;2;312;314;0
971;2;326;312;0
972;2;312;332;0
973;2;317;313;0
974;2;315;313;0
975;2;313;316;0
976;2;313;440;0
977;2;315;314;0
978;2;314;317;0
979;2;317;315;0
980;2;335;315;0
981;2;315;318;0
982;2;315;316;0
983;2;318;316;0
984;2;445;316;0
985;2;316;443;0
986;2;316;440;0
987;2;338;318;0
988;2;318;445;0
989;2;335;318;0
990;2;320;319;0
991;2;327;319;0
992;2;319;326;0
993;2;328;320;0
994;2;320;327;0
995;2;321;320;0
996;2;325;321;0
997;2;329;321;0
998;2;321;328;0
999;2;330;322;0
1000;2;322;329;0
1001;2;325;322;0
1002;2;356;322;0
1003;2;357;322;0
1004;2;322;323;0
1005;2;324;323;0
1006;2;331;323;0
1007;2;323;330;0
1008;2;357;323;0
1009;2;358;323;0
1010;2;446;324;0
1011;2;324;453;0
1012;2;324;331;0
1013;2;358;324;0
1014;2;324;359;0
1015;2;325;329;0
1016;2;360;325;0
1017;2;325;356;0
1018;2;327;326;0
1019;2;326;332;0
1020;2;328;327;0
1021;2;337;327;0
1022;2;327;332;0
1023;2;330;328;0
1024;2;328;337;0
1025;2;329;328;0
1026;2;330;329;0
1027;2;331;330;0
1028;2;330;334;0
1029;2;330;337;0
1030;2;453;331;0
1031;2;331;333;0
1032;2;331;334;0
1033;2;336;332;0
1034;2;332;335;0
1035;2;337;332;0
1036;2;453;333;0
1037;2;459;333;0
1038;2;333;462;0
1039;2;336;333;0
1040;2;333;334;0
1041;2;336;334;0
1042;2;334;337;0
1043;2;336;335;0
1044;2;335;338;0
1045;2;337;336;0
1046;2;462;336;0
1047;2;336;338;0
1048;2;462;338;0
1049;2;338;465;0
1050;2;338;445;0
1051;2;339;343;0
1052;2;377;339;0
1053;2;339;340;0
1054;2;377;340;0
1055;2;378;340;0
1056;2;340;341;0
1057;2;344;340;0
1058;2;340;343;0
1059;2;379;341;0
1060;2;341;342;0
1061;2;345;341;0
1062;2;341;344;0
1063;2;378;341;0
1064;2;379;342;0
1065;2;342;380;0
1066;2;466;342;0
1067;2;342;346;0
1068;2;342;345;0
1069;2;344;343;0
1070;2;348;343;0
1071;2;343;347;0
1072;2;345;344;0
1073;2;344;349;0
1074;2;344;348;0
1075;2;346;345;0
1076;2;350;345;0
1077;2;345;349;0
1078;2;346;350;0
1079;2;466;346;0
1080;2;346;471;0
1081;2;346;351;0
1082;2;348;347;0
1083;2;347;352;0
1084;2;353;348;0
1085;2;348;352;0
1086;2;349;348;0
1087;2;350;349;0
1088;2;354;349;0
1089;2;349;353;0
1090;2;351;350;0
1091;2;355;350;0
1092;2;350;354;0
1093;2;475;351;0
1094;2;351;479;0
1095;2;351;355;0
1096;2;471;351;0
1097;2;353;352;0
1098;2;356;352;0
1099;2;352;360;0
1100;2;354;353;0
1101;2;353;357;0
1102;2;353;356;0
1103;2;355;354;0
1104;2;358;354;0
1105;2;354;357;0
1106;2;355;358;0
1107;2;479;355;0
1108;2;355;359;0
1109;2;356;357;0
1110;2;360;356;0
1111;2;357;358;0
1112;2;358;359;0
1113;2;479;359;0
1114;2;359;483;0
1115;2;359;446;0
1116;2;4294967295;361;0
1117;2;362;361;0
1118;2;366;361;0
1119;2;361;365;0
1120;2;4294967295;362;0
1121;2;363;362;0
1122;2;367;362;0
1123;2;362;366;0
1124;2;4294967295;363;0
1125;2;364;363;0
1126;2;368;363;0
1127;2;363;367;0
1128;2;4294967295;364;0
1129;2;487;364;0
1130;2;491;364;0
1131;2;364;368;0
1132;2;365;369;0
1133;2;366;365;0
1134;2;367;366;0
1135;2;370;366;0
1136;2;366;369;0
1137;2;368;367;0
1138;2;367;371;0
1139;2;367;370;0
1140;2;368;371;0
1141;2;491;368;0
1142;2;368;372;0
1143;2;370;369;0
1144;2;374;369;0
1145;2;369;373;0
1146;2;375;370;0
1147;2;370;374;0
1148;2;371;370;0
1149;2;372;371;0
1150;2;376;371;0
1151;2;371;375;0
1152;2;491;372;0
1153;2;372;496;0
1154;2;372;500;0
1155;2;372;376;0
1156;2;374;373;0
1157;2;373;377;0
1158;2;378;374;0
1159;2;374;377;0
1160;2;375;374;0
1161;2;376;375;0
1162;2;379;375;0
1163;2;375;378;0
1164;2;500;376;0
1165;2;376;380;0
1166;2;376;379;0
1167;2;377;378;0
1168;2;378;379;0
1169;2;379;380;0
1170;2;505;380;0
1171;2;380;466;0
1172;2;500;380;0
1173;2;512;381;0
1174;2;381;4294967295;0
1175;2;382;381;0
1176;2;386;381;0
1177;2;381;385;0
1178;2;4294967295;382;0
1179;2;383;382;0
1180;2;387;382;0
1181;2;382;386;0
1182;2;4294967295;383;0
1183;2;384;383;0
1184;2;388;383;0
1185;2;383;387;0
1186;2;384;388;0
1187;2;384;4294967295;0
1188;2;389;384;0
1189;2;385;512;0
1190;2;386;385;0
1191;2;390;385;0
1192;2;520;385;0
1193;2;385;516;0
1194;2;387;386;0
1195;2;391;386;0
1196;2;386;390;0
1197;2;388;387;0
1198;2;392;387;0
1199;2;387;391;0
1200;2;389;388;0
1201;2;393;388;0
1202;2;388;392;0
1203;2;393;389;0
1204;2;391;390;0
1205;2;395;390;0
1206;2;394;390;0
1207;2;390;520;0
1208;2;392;391;0
1209;2;391;396;0
1210;2;391;395;0
1211;2;393;392;0
1212;2;392;397;0
1213;2;392;396;0
1214;2;398;393;0
1215;2;393;397;0
1216;2;528;394;0
1217;2;394;524;0
1218;2;394;520;0
1219;2;395;394;0
1220;2;394;399;0
1221;2;396;395;0
1222;2;400;395;0
1223;2;395;399;0
1224;2;397;396;0
1225;2;401;396;0
1226;2;396;400;0
1227;2;398;397;0
1228;2;402;397;0
1229;2;397;401;0
1230;2;402;398;0
1231;2;400;399;0
1232;2;399;404;0
1233;2;399;403;0
1234;2;399;528;0
1235;2;401;400;0
1236;2;405;400;0
1237;2;400;404;0
1238;2;402;401;0
1239;2;401;406;0
1240;2;401;405;0
1241;2;407;402;0
1242;2;402;406;0
1243;2;408;403;0
1244;2;541;403;0
1245;2;403;536;0
1246;2;403;528;0
1247;2;404;403;0
1248;2;405;404;0
1249;2;409;404;0
1250;2;404;408;0
1251;2;406;405;0
1252;2;410;405;0
1253;2;405;409;0
1254;2;407;406;0
1255;2;411;406;0
1256;2;406;410;0
1257;2;411;407;0
1258;2;409;408;0
1259;2;413;408;0
1260;2;408;412;0
1261;2;408;541;0
1262;2;410;409;0
1263;2;414;409;0
1264;2;409;413;0
1265;2;411;410;0
1266;2;415;410;0
1267;2;410;414;0
1268;2;416;411;0
1269;2;411;415;0
1270;2;417;412;0
1271;2;412;548;0
1272;2;545;412;0
1273;2;412;541;0
1274;2;413;412;0
1275;2;414;413;0
1276;2;418;413;0
1277;2;413;417;0
1278;2;415;414;0
1279;2;419;414;0
1280;2;414;418;0
1281;2;416;415;0
1282;2;420;415;0
1283;2;415;419;0
1284;2;420;416;0
1285;2;418;417;0
1286;2;417;421;0
1287;2;425;417;0
1288;2;417;548;0
1289;2;419;418;0
1290;2;422;418;0
1291;2;418;421;0
1292;2;420;419;0
1293;2;423;419;0
1294;2;419;422;0
1295;2;424;420;0
1296;2;420;423;0
1297;2;421;425;0
1298;2;422;421;0
1299;2;429;421;0
1300;2;421;432;0
1301;2;423;422;0
1302;2;430;422;0
1303;2;422;429;0
1304;2;424;423;0
1305;2;423;431;0
1306;2;423;430;0
1307;2;431;424;0
1308;2;570;425;0
1309;2;425;550;0
1310;2;425;548;0
1311;2;432;425;0
1312;2;433;426;0
1313;2;451;426;0
1314;2;426;592;0
1315;2;426;567;0
1316;2;427;426;0
1317;2;426;434;0
1318;2;567;427;0
1319;2;427;568;0
1320;2;428;427;0
1321;2;435;427;0
1322;2;427;434;0
1323;2;428;432;0
1324;2;436;428;0
1325;2;428;435;0
1326;2;568;428;0
1327;2;428;569;0
1328;2;429;432;0
1329;2;430;429;0
1330;2;429;437;0
1331;2;429;436;0
1332;2;431;430;0
1333;2;438;430;0
1334;2;430;437;0
1335;2;438;431;0
1336;2;432;570;0
1337;2;432;436;0
1338;2;569;432;0
1339;2;458;433;0
1340;2;433;451;0
