Id;Marker;Active;Origin;End
204;0;1;205;204
205;0;1;205;206
206;0;1;207;206
207;0;1;208;207
208;0;1;209;208
209;0;1;209;203
210;0;1;210;211
211;0;1;212;211
212;0;1;213;212
213;0;1;214;213
214;0;1;215;214
215;0;1;216;215
216;0;1;216;210
217;0;1;217;218
218;0;1;219;218
219;0;1;219;220
220;0;1;221;220
221;0;1;221;222
222;0;1;222;223
223;0;1;217;223
224;0;1;224;225
225;0;1;226;225
226;0;1;226;227
227;0;1;228;227
228;0;1;228;229
229;0;1;230;229
230;0;1;230;224
231;0;1;232;231
232;0;1;233;232
233;0;1;234;233
234;0;1;234;235
235;0;1;235;236
236;0;1;236;237
237;0;1;231;237
238;0;1;238;239
239;0;1;240;239
240;0;1;241;240
241;0;1;242;241
242;0;1;243;242
243;0;1;244;243
244;0;1;244;238
245;0;1;245;246
246;0;1;247;246
247;0;1;248;247
248;0;1;249;248
249;0;1;250;249
250;0;1;251;250
251;0;1;251;245
252;0;1;253;252
253;0;1;253;254
254;0;1;254;255
255;0;1;255;256
256;0;1;257;256
257;0;1;258;257
258;0;1;252;258
259;0;1;260;259
260;0;1;261;260
261;0;1;262;261
262;0;1;263;262
263;0;1;263;264
264;0;1;264;265
265;0;1;259;265
266;0;1;266;267
267;0;1;268;267
268;0;1;269;268
269;0;1;270;269
270;0;1;271;270
271;0;1;271;272
272;0;1;272;266
273;0;1;273;274
274;0;1;274;275
275;0;1;275;276
276;0;1;277;276
277;0;1;278;277
278;0;1;278;279
279;0;1;279;273
