Id;Marker;Active;X;Y;Z
0;0;1;1.0579575712371629e-01;9.6776561019450369e-02;0.0000000000000000e+00
1;0;1;1.5627250494609035e-01;9.0583248007274908e-02;0.0000000000000000e+00
2;0;1;1.8461729090116391e-01;1.1413398612907728e-01;0.0000000000000000e+00
3;0;1;1.8393825530593061e-01;1.5151671849557333e-01;0.0000000000000000e+00
4;0;1;1.5490766809683162e-01;1.7846750675701417e-01;0.0000000000000000e+00
5;0;1;1.1940393412285016e-01;1.7727069600797207e-01;0.0000000000000000e+00
6;0;1;8.7992040776772570e-02;1.2335330890415652e-01;0.0000000000000000e+00
7;0;1;8.6772483032472605e-02;4.3317512440520123e-02;0.0000000000000000e+00
8;0;1;1.0579575712371629e-01;9.6776561019450369e-02;0.0000000000000000e+00
9;0;1;8.7992040776772570e-02;1.2335330890415652e-01;0.0000000000000000e+00
10;0;1;4.4098508268213613e-02;1.2773027048849911e-01;0.0000000000000000e+00
11;0;1;2.9005146990510284e-02;1.1542307692307671e-01;0.0000000000000000e+00
12;0;1;3.1983507004484324e-02;3.8507692307692167e-02;0.0000000000000000e+00
13;0;1;3.8507692307692250e-02;3.3503831930711769e-02;0.0000000000000000e+00
14;0;1;8.1351459894425637e-01;1.1431285995852260e-01;0.0000000000000000e+00
15;0;1;8.4234331336223656e-01;9.2107134561194071e-02;0.0000000000000000e+00
16;0;1;8.9337429054982498e-01;9.9369254652436761e-02;0.0000000000000000e+00
17;0;1;9.1001649661272366e-01;1.2307261330099857e-01;0.0000000000000000e+00
18;0;1;8.8199239777332539e-01;1.7902178133855459e-01;0.0000000000000000e+00
19;0;1;8.4546722397765994e-01;1.8163835967474068e-01;0.0000000000000000e+00
20;0;1;8.1449433352279599e-01;1.5295674225559872e-01;0.0000000000000000e+00
21;0;1;9.6802382200140347e-01;3.8507692307692243e-02;0.0000000000000000e+00
22;0;1;9.7100477298250465e-01;1.1542307692307686e-01;0.0000000000000000e+00
23;0;1;9.5629868180154376e-01;1.2741128146025216e-01;0.0000000000000000e+00
24;0;1;9.1001649661272366e-01;1.2307261330099857e-01;0.0000000000000000e+00
25;0;1;8.9337429054982498e-01;9.9369254652436761e-02;0.0000000000000000e+00
26;0;1;9.1325539050949645e-01;4.3318149517768474e-02;0.0000000000000000e+00
27;0;1;9.6149230769230776e-01;3.3499729797821648e-02;0.0000000000000000e+00
28;0;1;2.6463494518729674e-01;3.3334653691751676e-01;0.0000000000000000e+00
29;0;1;2.4281644029722302e-01;3.0131622009365161e-01;0.0000000000000000e+00
30;0;1;2.5439424983553044e-01;2.5439424983553044e-01;0.0000000000000000e+00
31;0;1;3.0130881049056102e-01;2.4288233438683024e-01;0.0000000000000000e+00
32;0;1;3.3179325622076344e-01;2.6365960472954408e-01;0.0000000000000000e+00
33;0;1;3.3573641744741545e-01;2.9743162759834513e-01;0.0000000000000000e+00
34;0;1;2.9985092884525566e-01;3.3550876210972014e-01;0.0000000000000000e+00
35;0;1;7.4561611273152850e-01;2.5974971969120098e-01;0.0000000000000000e+00
36;0;1;7.5697862874601762e-01;3.0129317619002366e-01;0.0000000000000000e+00
37;0;1;7.3654194971240705e-01;3.3319534608417872e-01;0.0000000000000000e+00
38;0;1;7.0216502099272560e-01;3.3771466025112662e-01;0.0000000000000000e+00
39;0;1;6.6413705840689874e-01;3.0104828325877098e-01;0.0000000000000000e+00
40;0;1;6.6743104413270227e-01;2.6533670209816151e-01;0.0000000000000000e+00
41;0;1;6.9873787254351649e-01;2.4527999677768780e-01;0.0000000000000000e+00
42;0;1;3.7890185106479279e-01;3.7449684396919630e-01;0.0000000000000000e+00
43;0;1;4.0986365246786727e-01;3.9804860672732140e-01;0.0000000000000000e+00
44;0;1;4.0963167340071099e-01;4.3150954326102908e-01;0.0000000000000000e+00
45;0;1;3.7306751339516653e-01;4.6374738293429246e-01;0.0000000000000000e+00
46;0;1;3.3586046560680344e-01;4.5643957006651237e-01;0.0000000000000000e+00
47;0;1;3.1556115921457711e-01;4.1791784233040902e-01;0.0000000000000000e+00
48;0;1;3.3013213457371460e-01;3.8680739550726190e-01;0.0000000000000000e+00
49;0;1;6.0269362981105135e-01;4.0863801318386944e-01;0.0000000000000000e+00
50;0;1;5.6968551791589661e-01;4.0839370805642783e-01;0.0000000000000000e+00
51;0;1;5.3782277006268864e-01;3.7192323369463376e-01;0.0000000000000000e+00
52;0;1;5.4514366614020571e-01;3.3461895709871892e-01;0.0000000000000000e+00
53;0;1;5.8297116701438534e-01;3.1492097921617457e-01;0.0000000000000000e+00
54;0;1;6.1415873318553571e-01;3.2950523244002555e-01;0.0000000000000000e+00
55;0;1;6.2599122230654036e-01;3.7949010142968892e-01;0.0000000000000000e+00
56;0;1;4.1800868046958878e-01;6.8693003896059546e-01;0.0000000000000000e+00
57;0;1;3.8787034039149082e-01;6.7216110000314078e-01;0.0000000000000000e+00
58;0;1;3.7627650174514449e-01;6.2314543740815820e-01;0.0000000000000000e+00
59;0;1;3.9925324679751112e-01;5.9358992134911159e-01;0.0000000000000000e+00
60;0;1;4.3217812462186284e-01;5.9387377198499514e-01;0.0000000000000000e+00
61;0;1;4.6428042955767806e-01;6.2951850949842025e-01;0.0000000000000000e+00
62;0;1;4.5809476511113911e-01;6.6641855967249830e-01;0.0000000000000000e+00
63;0;1;6.2086623949139741e-01;6.2650505822344837e-01;0.0000000000000000e+00
64;0;1;5.9065533466464970e-01;6.0241290011298598e-01;0.0000000000000000e+00
65;0;1;5.9180919470246784e-01;5.7066753465139941e-01;0.0000000000000000e+00
66;0;1;6.2951800707950534e-01;5.3817166791941073e-01;0.0000000000000000e+00
67;0;1;6.6487605745825717e-01;5.4477941366074611e-01;0.0000000000000000e+00
68;0;1;6.8520843980916846e-01;5.8301989734538073e-01;0.0000000000000000e+00
69;0;1;6.7091725276362590e-01;6.1417109485688637e-01;0.0000000000000000e+00
70;0;1;2.6339711456531611e-01;6.6808704185360190e-01;0.0000000000000000e+00
71;0;1;2.9904441521612746e-01;6.6359413088735464e-01;0.0000000000000000e+00
72;0;1;3.3692281089949211e-01;7.0140274510828404e-01;0.0000000000000000e+00
73;0;1;3.3342647573112827e-01;7.3470518034885013e-01;0.0000000000000000e+00
74;0;1;2.9837867894890779e-01;7.5669012663652691e-01;0.0000000000000000e+00
75;0;1;2.5467508577335884e-01;7.4156092780911098e-01;0.0000000000000000e+00
76;0;1;2.4354787040883871e-01;6.9876602714351166e-01;0.0000000000000000e+00
77;0;1;7.4395846072420180e-01;7.4336336557140403e-01;0.0000000000000000e+00
78;0;1;7.0064216307443072e-01;7.5701619712741075e-01;0.0000000000000000e+00
