Id;Marker;Active;X;Y;Z
0;1;1;0.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00
1;5;1;5.0045000000000006e-02;0.0000000000000000e+00;0.0000000000000000e+00
2;8;1;0.0000000000000000e+00;5.0045000000000006e-02;0.0000000000000000e+00
3;0;1;5.0045000000000013e-02;1.6184684081558133e-02;0.0000000000000000e+00
4;0;1;1.5804159661045484e-02;5.0045000000000006e-02;0.0000000000000000e+00
5;0;1;1.1128776270507842e-01;4.7975912459038823e-02;0.0000000000000000e+00
6;5;1;1.5003499999999997e-01;0.0000000000000000e+00;0.0000000000000000e+00
7;0;1;1.5003499999999997e-01;2.4534353088336992e-02;0.0000000000000000e+00
8;0;1;4.7974987948650932e-02;1.1267102473671775e-01;0.0000000000000000e+00
9;0;1;2.3378237229975247e-02;1.5003500000000011e-01;0.0000000000000000e+00
10;8;1;0.0000000000000000e+00;1.5003500000000011e-01;0.0000000000000000e+00
11;0;1;1.9797124358798285e-01;5.5349020647844041e-02;0.0000000000000000e+00
12;0;1;1.0185694318010576e-01;1.0452454724411034e-01;0.0000000000000000e+00
13;0;1;1.9081347697415316e-01;1.2383094635774047e-01;0.0000000000000000e+00
14;0;1;1.3921996697402159e-01;1.4109313298218651e-01;0.0000000000000000e+00
15;0;1;1.2312675560604877e-01;1.9306559308436941e-01;0.0000000000000000e+00
16;0;1;5.5602746870026976e-02;2.0235635294116736e-01;0.0000000000000000e+00
17;5;1;2.5002499999999994e-01;0.0000000000000000e+00;0.0000000000000000e+00
18;0;1;2.5002499999999994e-01;3.1478544877727055e-02;0.0000000000000000e+00
19;5;1;3.5001499999999997e-01;0.0000000000000000e+00;0.0000000000000000e+00
20;0;1;3.5001499999999997e-01;2.8916936086116674e-02;0.0000000000000000e+00
21;0;1;2.9480339163368363e-01;6.0792097904815441e-02;0.0000000000000000e+00
22;0;1;2.3461568875260880e-01;1.5074134476674597e-01;0.0000000000000000e+00
23;0;1;2.9634511898862492e-01;1.1281821928282518e-01;0.0000000000000000e+00
