Id;Marker;Active;X;Y;Z
0;1;1;0.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00
1;5;1;3.8507692307692250e-02;0.0000000000000000e+00;0.0000000000000000e+00
2;8;1;6.7762635780344027e-21;3.8507692307692333e-02;0.0000000000000000e+00
3;0;1;3.8507692307692250e-02;1.3794738008552675e-02;0.0000000000000000e+00
4;0;1;1.3794738008552576e-02;3.8507692307692333e-02;0.0000000000000000e+00
5;5;1;1.1542307692307692e-01;0.0000000000000000e+00;0.0000000000000000e+00
6;0;1;1.1542307692307692e-01;1.8684878166918977e-02;0.0000000000000000e+00
7;0;1;8.6331345230265880e-02;3.6434751930005886e-02;0.0000000000000000e+00
8;5;1;1.9233846153846140e-01;0.0000000000000000e+00;0.0000000000000000e+00
9;0;1;1.9233846153846140e-01;2.4273191879937692e-02;0.0000000000000000e+00
10;0;1;1.5265782999716698e-01;4.2642824229655818e-02;0.0000000000000000e+00
11;0;1;2.5319048183279930e-02;1.9233846153846151e-01;0.0000000000000000e+00
12;0;1;1.7940126579864671e-02;1.1542307692307695e-01;0.0000000000000000e+00
13;8;1;6.7762635780344027e-21;1.1542307692307696e-01;0.0000000000000000e+00
14;8;1;6.7762635780344027e-21;1.9233846153846151e-01;0.0000000000000000e+00
15;0;1;4.2930660719183139e-02;1.5508393500295903e-01;0.0000000000000000e+00
16;0;1;3.6553477511194338e-02;8.6582135314030251e-02;0.0000000000000000e+00
17;0;1;1.0695895926811698e-01;1.0807354157107044e-01;0.0000000000000000e+00
18;0;1;7.9754482105186347e-02;8.1082534602201523e-02;0.0000000000000000e+00
19;0;1;1.4693143592191524e-01;9.4740049003440935e-02;0.0000000000000000e+00
20;0;1;9.4761215326822024e-02;1.4731873953453034e-01;0.0000000000000000e+00
21;0;1;1.1849200249704631e-01;1.8294271614530305e-01;0.0000000000000000e+00
22;0;1;1.8114043843407146e-01;1.1622196066845890e-01;0.0000000000000000e+00
23;0;1;1.5254616982187158e-01;1.8423579358943840e-01;0.0000000000000000e+00
24;0;1;1.8455894126316802e-01;1.5011102472380355e-01;0.0000000000000000e+00
25;5;1;2.6925384615384607e-01;-6.7762635780344027e-21;0.0000000000000000e+00
26;0;1;2.6925384615384607e-01;2.1810107259577688e-02;0.0000000000000000e+00
27;0;1;2.2676305106707723e-01;4.6589001711997952e-02;0.0000000000000000e+00
28;5;1;3.4616923076923062e-01;-6.7762635780344027e-21;0.0000000000000000e+00
29;0;1;3.4616923076923067e-01;2.1810107259577705e-02;0.0000000000000000e+00
30;0;1;3.0771153846153826e-01;4.4237061065219824e-02;0.0000000000000000e+00
31;0;1;2.2833606506193577e-01;8.6651590162531433e-02;0.0000000000000000e+00
32;0;1;2.6648247355288618e-01;1.1180038058293522e-01;0.0000000000000000e+00
33;0;1;3.0771153846153820e-01;8.7757275584375197e-02;0.0000000000000000e+00
34;0;1;2.3378750359858419e-01;1.7361703249842328e-01;0.0000000000000000e+00
35;0;1;2.6671226249029178e-01;1.5348598989090326e-01;0.0000000000000000e+00
36;0;1;3.4616923076923056e-01;1.5344072225633590e-01;0.0000000000000000e+00
37;0;1;3.4616923076923051e-01;1.1018422939001722e-01;0.0000000000000000e+00
38;0;1;3.0462533131963843e-01;1.7640629932055754e-01;0.0000000000000000e+00
39;5;1;4.2308461538461539e-01;0.0000000000000000e+00;0.0000000000000000e+00
40;0;1;4.2308461538461539e-01;2.1810107259577674e-02;0.0000000000000000e+00
41;0;1;3.8462692307692298e-01;4.4237061065219761e-02;0.0000000000000000e+00
42;0;1;4.6154230769230753e-01;4.4237061065219803e-02;0.0000000000000000e+00
43;5;1;4.9999999999999994e-01;6.7762635780344027e-21;0.0000000000000000e+00
44;0;1;4.9999999999999994e-01;2.1810107259577664e-02;0.0000000000000000e+00
45;0;1;3.8462692307692292e-01;8.7757275584375211e-02;0.0000000000000000e+00
46;0;1;4.2308461538461534e-01;1.1018422939001729e-01;0.0000000000000000e+00
47;0;1;4.6154230769230764e-01;8.7757275584375155e-02;0.0000000000000000e+00
48;0;1;5.3845769230769225e-01;4.4237061065219747e-02;0.0000000000000000e+00
49;0;1;5.3845769230769225e-01;8.7757275584375155e-02;0.0000000000000000e+00
50;0;1;4.9999999999999994e-01;1.1018422939001724e-01;0.0000000000000000e+00
51;0;1;3.8362064762621062e-01;1.7671821641595575e-01;0.0000000000000000e+00
52;0;1;4.2308461538461523e-01;1.5370444390917271e-01;0.0000000000000000e+00
53;0;1;5.0000000000000000e-01;1.5370444390917259e-01;0.0000000000000000e+00
54;0;1;4.6154230769230764e-01;1.7613139771481479e-01;0.0000000000000000e+00
55;5;1;5.7691538461538450e-01;6.7762635780344027e-21;0.0000000000000000e+00
56;0;1;5.7691538461538450e-01;2.1810107259577768e-02;0.0000000000000000e+00
57;0;1;6.1537307692307675e-01;4.4237061065219831e-02;0.0000000000000000e+00
58;5;1;6.5383076923076922e-01;0.0000000000000000e+00;0.0000000000000000e+00
59;0;1;6.5383076923076922e-01;2.1810107259577639e-02;0.0000000000000000e+00
60;0;1;6.1537307692307686e-01;8.7757275584375127e-02;0.0000000000000000e+00
61;0;1;5.7691538461538461e-01;1.1018422939001717e-01;0.0000000000000000e+00
62;0;1;6.9395428669614023e-01;4.5208502189680186e-02;0.0000000000000000e+00
63;0;1;6.5785437381249934e-01;1.1253063107643832e-01;0.0000000000000000e+00
64;0;1;6.9257730224723202e-01;9.2145912672563640e-02;0.0000000000000000e+00
65;0;1;5.3845769230769225e-01;1.7613139771481467e-01;0.0000000000000000e+00
66;0;1;5.7691538461538450e-01;1.5370444390917257e-01;0.0000000000000000e+00
67;0;1;6.1537307692307686e-01;1.7613139771481470e-01;0.0000000000000000e+00
68;0;1;6.5444487808945806e-01;1.5334632073071300e-01;0.0000000000000000e+00
69;5;1;7.3074615384615382e-01;0.0000000000000000e+00;0.0000000000000000e+00
70;0;1;7.3074615384615382e-01;2.3379415969620679e-02;0.0000000000000000e+00
71;0;1;7.7357792835290284e-01;4.6227106911314354e-02;0.0000000000000000e+00
72;5;1;8.0766153846153843e-01;0.0000000000000000e+00;0.0000000000000000e+00
73;0;1;8.0766153846153843e-01;2.4979673327570527e-02;0.0000000000000000e+00
74;0;1;7.7239239536937698e-01;9.0073278922635849e-02;0.0000000000000000e+00
75;0;1;7.3336455707418013e-01;1.1315313479844734e-01;0.0000000000000000e+00
76;0;1;8.1703075138628456e-01;1.1814352744333033e-01;0.0000000000000000e+00
77;0;1;8.4650450958951051e-01;4.3181799819512347e-02;0.0000000000000000e+00
78;0;1;8.5295693497817426e-01;9.4702813237769592e-02;0.0000000000000000e+00
79;0;1;7.3575273339187630e-01;1.6545635437509720e-01;0.0000000000000000e+00
80;0;1;6.9850187032037403e-01;1.8513746076325829e-01;0.0000000000000000e+00
81;0;1;7.6586984235491140e-01;1.7966822572006783e-01;0.0000000000000000e+00
82;0;1;8.1493872294305980e-01;1.5014847551547333e-01;0.0000000000000000e+00
83;5;1;9.6149230769230776e-01;6.7762635780344027e-21;0.0000000000000000e+00
84;2;1;1.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00
85;6;1;1.0000000000000000e+00;3.8507692307692250e-02;0.0000000000000000e+00
86;0;1;9.8620526199144742e-01;3.8507692307692250e-02;0.0000000000000000e+00
87;0;1;9.6149230769230776e-01;1.3794738008552519e-02;0.0000000000000000e+00
88;5;1;8.8457692307692315e-01;0.0000000000000000e+00;0.0000000000000000e+00
89;0;1;8.8457692307692315e-01;1.8684878166918995e-02;0.0000000000000000e+00
90;0;1;9.1366865476973413e-01;3.6434751930005900e-02;0.0000000000000000e+00
91;6;1;1.0000000000000000e+00;1.1542307692307692e-01;0.0000000000000000e+00
92;0;1;9.6344652248880569e-01;8.6582135314030181e-02;0.0000000000000000e+00
93;0;1;9.8205987342013545e-01;1.1542307692307688e-01;0.0000000000000000e+00
94;6;1;1.0000000000000000e+00;1.9233846153846140e-01;0.0000000000000000e+00
95;0;1;9.7633220061913661e-01;1.9233846153846140e-01;0.0000000000000000e+00
96;0;1;9.5819983372199979e-01;1.5328980049819443e-01;0.0000000000000000e+00
97;0;1;9.2024551789481379e-01;8.1082534602201523e-02;0.0000000000000000e+00
98;0;1;8.9304104073188306e-01;1.0807354157107049e-01;0.0000000000000000e+00
99;0;1;9.0521955548811095e-01;1.4725687127608283e-01;0.0000000000000000e+00
100;0;1;8.8554108902472717e-01;1.7927752373960412e-01;0.0000000000000000e+00
101;0;1;8.5036510258234288e-01;1.8368123578091966e-01;0.0000000000000000e+00
102;8;1;-6.7762635780344027e-21;2.6925384615384607e-01;0.0000000000000000e+00
103;0;1;2.3921586501484352e-02;2.6925384615384607e-01;0.0000000000000000e+00
104;0;1;4.5339737784038887e-02;3.0582067078799219e-01;0.0000000000000000e+00
105;8;1;-6.7762635780344027e-21;3.4616923076923062e-01;0.0000000000000000e+00
106;0;1;2.1810107259577657e-02;3.4616923076923062e-01;0.0000000000000000e+00
107;0;1;4.6330752066383887e-02;2.2677360691562395e-01;0.0000000000000000e+00
108;0;1;9.3065869622891401e-02;3.0772177971143633e-01;0.0000000000000000e+00
109;0;1;9.2119826928245413e-02;2.2788402539299329e-01;0.0000000000000000e+00
110;0;1;1.1481611233368505e-01;2.6609858109542367e-01;0.0000000000000000e+00
111;0;1;1.8638427434582283e-01;3.0371459682307744e-01;0.0000000000000000e+00
112;0;1;1.6520645354306757e-01;2.6461880824654388e-01;0.0000000000000000e+00
113;0;1;1.5546337338875560e-01;3.4638299526815175e-01;0.0000000000000000e+00
114;0;1;1.1255427482005902e-01;3.4210508194662625e-01;0.0000000000000000e+00
115;0;1;1.8096299310332864e-01;2.3418513382109499e-01;0.0000000000000000e+00
116;0;1;3.0585184380754638e-01;2.1656009837692186e-01;0.0000000000000000e+00
117;0;1;2.2898065803346557e-01;2.2373219661623192e-01;0.0000000000000000e+00
118;0;1;2.5419396515679760e-01;2.4476783641110045e-01;0.0000000000000000e+00
119;0;1;2.5647894017806228e-01;2.7496249560529601e-01;0.0000000000000000e+00
