Id;Marker;Active;Origin;End
388;0;1;265;266
389;0;1;264;266
390;0;1;196;265
391;0;1;266;270
392;0;1;268;270
393;0;1;267;268
394;0;1;267;271
395;0;1;269;271
396;0;1;264;269
397;0;1;195;272
398;0;1;270;272
399;0;1;273;277
400;0;1;277;278
401;0;1;274;278
402;0;1;274;275
403;0;1;275;276
404;0;1;273;276
405;0;1;272;278
406;0;1;204;274
407;0;1;268;277
408;0;1;221;279
409;0;1;275;279
410;0;1;280;281
411;0;1;215;280
412;0;1;218;282
413;0;1;282;283
414;0;1;281;283
415;0;1;284;286
416;0;1;285;286
417;0;1;281;285
418;0;1;283;287
419;0;1;287;288
420;0;1;284;288
421;0;1;280;289
422;0;1;279;289
423;0;1;289;290
424;0;1;290;291
425;0;1;276;291
426;0;1;285;290
427;0;1;228;292
428;0;1;241;293
429;0;1;292;293
430;0;1;294;295
431;0;1;295;297
432;0;1;292;297
433;0;1;293;296
434;0;1;294;296
435;0;1;298;300
436;0;1;299;300
437;0;1;299;301
438;0;1;295;301
439;0;1;294;298
440;0;1;282;297
441;0;1;287;301
442;6;1;233;303
443;0;1;302;303
444;0;1;239;302
445;6;1;303;305
446;0;1;305;306
447;0;1;304;306
448;0;1;302;304
449;0;1;304;307
450;0;1;307;308
451;0;1;240;308
452;0;1;309;310
453;0;1;310;311
454;0;1;307;311
455;0;1;306;309
456;0;1;296;308
457;0;1;298;311
458;0;1;313;316
459;8;1;312;316
460;0;1;312;314
461;0;1;314;315
462;0;1;313;315
463;8;1;246;312
464;0;1;250;314
465;0;1;317;320
466;0;1;319;320
467;0;1;318;319
468;0;1;313;318
469;0;1;315;317
470;0;1;317;321
471;0;1;251;321
472;0;1;321;323
473;0;1;322;323
474;0;1;322;324
475;0;1;320;324
476;0;1;258;323
477;0;1;326;329
478;0;1;325;329
479;0;1;325;327
480;0;1;327;328
481;0;1;328;330
482;0;1;326;330
483;0;1;260;331
484;0;1;327;331
485;0;1;322;325
486;0;1;329;332
487;0;1;324;332
488;0;1;269;331
489;0;1;328;333
490;0;1;271;333
491;0;1;335;338
492;0;1;336;338
493;0;1;336;337
494;0;1;337;339
495;0;1;334;339
496;0;1;334;335
497;0;1;335;340
498;0;1;330;340
499;0;1;333;338
500;0;1;341;344
501;0;1;337;344
502;0;1;336;342
503;0;1;342;343
504;0;1;341;343
505;0;1;267;342
506;0;1;291;345
507;0;1;341;345
508;0;1;273;343
509;0;1;347;349
510;0;1;348;349
511;0;1;348;350
512;0;1;350;351
513;0;1;346;351
514;0;1;346;347
515;0;1;351;355
516;0;1;352;355
517;0;1;352;353
518;0;1;353;354
519;0;1;346;354
520;0;1;352;356
521;0;1;339;356
522;0;1;344;353
523;0;1;354;357
524;0;1;286;357
525;0;1;284;347
526;0;1;345;357
527;0;1;358;359
528;0;1;299;358
529;0;1;300;360
530;0;1;360;361
531;0;1;359;361
532;0;1;359;363
533;0;1;363;364
534;0;1;348;364
535;0;1;349;362
536;0;1;358;362
537;0;1;363;365
538;0;1;361;366
539;0;1;365;366
540;0;1;288;362
541;6;1;305;368
542;0;1;367;368
543;0;1;309;367
544;6;1;368;370
545;0;1;370;371
546;0;1;369;371
547;0;1;367;369
548;0;1;369;372
549;0;1;372;373
550;0;1;310;373
551;0;1;374;375
552;0;1;375;376
553;0;1;372;376
554;0;1;371;374
555;0;1;360;373
556;0;1;366;376
557;8;1;377;378
558;0;1;377;380
559;0;1;380;381
560;0;1;379;381
561;7;1;378;379
562;8;1;377;382
563;0;1;382;383
564;0;1;383;384
565;0;1;380;384
566;8;1;316;382
567;0;1;318;383
568;0;1;385;386
569;0;1;386;389
570;7;1;388;389
571;0;1;387;388
572;0;1;385;387
573;0;1;381;390
574;0;1;387;390
575;7;1;379;388
576;0;1;392;393
577;0;1;385;393
578;0;1;390;391
579;0;1;391;392
580;0;1;384;391
581;0;1;319;392
582;0;1;332;394
583;0;1;393;394
584;0;1;395;396
585;0;1;395;398
586;0;1;398;399
587;0;1;397;399
588;7;1;396;397
589;7;1;389;396
590;0;1;386;400
591;0;1;395;400
592;0;1;400;401
593;0;1;401;402
594;0;1;402;403
595;0;1;398;403
596;0;1;394;401
597;0;1;340;404
598;0;1;403;404
599;0;1;326;402
600;0;1;405;406
601;0;1;405;408
602;0;1;408;409
603;0;1;407;409
604;7;1;406;407
605;7;1;397;406
606;0;1;399;410
607;0;1;405;410
608;0;1;410;411
609;0;1;411;412
610;0;1;412;413
611;0;1;408;413
612;0;1;404;411
613;0;1;413;414
614;0;1;334;412
615;0;1;356;414
616;7;1;415;416
617;0;1;416;419
618;0;1;417;419
619;0;1;417;418
620;0;1;415;418
621;7;1;407;416
622;0;1;409;420
623;0;1;419;420
624;0;1;417;421
625;0;1;421;423
626;0;1;423;424
627;0;1;422;424
628;0;1;418;422
629;0;1;420;425
630;0;1;425;426
631;0;1;421;426
632;0;1;414;425
633;0;1;355;426
634;0;1;350;423
635;7;1;427;428
636;0;1;428;431
637;0;1;429;431
638;0;1;429;430
639;0;1;427;430
640;7;1;415;428
641;0;1;422;431
642;0;1;433;435
643;0;1;430;435
644;0;1;429;432
645;0;1;432;434
646;0;1;433;434
647;0;1;424;436
648;0;1;432;436
649;0;1;364;436
650;0;1;365;434
651;6;1;437;439
652;7;1;438;439
653;0;1;438;440
654;0;1;440;441
655;0;1;437;441
656;6;1;370;442
657;0;1;442;443
658;0;1;374;443
659;6;1;437;442
660;0;1;441;444
661;0;1;443;444
662;0;1;440;446
663;7;1;438;447
664;0;1;445;447
665;0;1;445;446
666;0;1;435;445
667;7;1;427;447
668;0;1;444;449
669;0;1;448;449
670;0;1;375;448
671;0;1;433;448
672;0;1;446;449
