Id;Num2DNeighbours;2DNeighbours;Num3DNeighbours;3DNeighbours
145;2;43;117;0
146;2;45;44;0
147;2;48;44;0
148;2;44;47;0
149;2;4294967295;44;0
150;2;46;45;0
151;2;49;45;0
152;2;45;48;0
153;2;4294967295;45;0
154;2;56;46;0
155;2;59;46;0
156;2;46;49;0
157;2;4294967295;46;0
158;2;48;47;0
159;2;47;50;0
160;2;48;50;0
161;2;49;48;0
162;2;48;51;0
163;2;49;51;0
164;2;59;49;0
165;2;49;52;0
166;2;51;50;0
167;2;54;50;0
168;2;50;53;0
169;2;52;51;0
170;2;55;51;0
171;2;51;54;0
172;2;59;52;0
173;2;52;63;0
174;2;52;66;0
175;2;52;55;0
176;2;54;53;0
177;2;53;129;0
178;2;53;118;0
179;2;55;54;0
180;2;54;130;0
181;2;54;129;0
182;2;55;130;0
183;2;66;55;0
184;2;55;131;0
185;2;57;56;0
186;2;60;56;0
187;2;56;59;0
188;2;4294967295;56;0
189;2;58;57;0
190;2;61;57;0
191;2;57;60;0
192;2;4294967295;57;0
193;2;4294967295;58;0
194;2;71;58;0
195;2;58;62;0
196;2;58;61;0
197;2;60;59;0
198;2;59;63;0
199;2;64;60;0
200;2;60;63;0
201;2;61;60;0
202;2;62;61;0
203;2;61;65;0
204;2;61;64;0
205;2;71;62;0
206;2;77;62;0
207;2;62;82;0
208;2;62;65;0
209;2;67;63;0
210;2;63;66;0
211;2;64;63;0
212;2;65;64;0
213;2;68;64;0
214;2;64;67;0
215;2;65;68;0
216;2;82;65;0
217;2;65;69;0
218;2;141;66;0
219;2;66;131;0
220;2;67;66;0
221;2;68;67;0
222;2;142;67;0
223;2;67;141;0
224;2;69;68;0
225;2;151;68;0
226;2;68;142;0
227;2;82;69;0
228;2;85;69;0
229;2;166;69;0
230;2;69;145;0
231;2;69;151;0
232;2;4294967295;70;0
233;2;74;70;0
234;2;81;70;0
235;2;70;73;0
236;2;4294967295;70;0
237;2;72;71;0
238;2;71;77;0
239;2;4294967295;71;0
240;2;73;72;0
241;2;78;72;0
242;2;72;77;0
243;2;4294967295;72;0
244;2;81;73;0
245;2;73;78;0
246;2;73;4294967295;0
247;2;4294967295;74;0
248;2;75;74;0
249;2;74;79;0
250;2;74;81;0
251;2;4294967295;75;0
252;2;76;75;0
253;2;75;80;0
254;2;75;79;0
255;2;156;76;0
256;2;159;76;0
257;2;76;80;0
258;2;4294967295;76;0
259;2;77;82;0
260;2;78;77;0
261;2;77;84;0
262;2;81;78;0
263;2;79;78;0
264;2;78;84;0
265;2;79;84;0
266;2;79;81;0
267;2;80;79;0
268;2;159;80;0
269;2;83;80;0
270;2;80;84;0
271;2;84;82;0
272;2;82;85;0
273;2;159;83;0
274;2;163;83;0
275;2;166;83;0
276;2;83;85;0
277;2;83;84;0
278;2;84;85;0
279;2;85;166;0
280;2;172;86;0
281;2;86;4294967295;0
282;2;87;86;0
283;2;90;86;0
284;2;86;89;0
285;2;4294967295;87;0
286;2;88;87;0
287;2;91;87;0
288;2;87;90;0
289;2;88;91;0
290;2;88;4294967295;0
291;2;92;88;0
292;2;178;89;0
293;2;89;175;0
294;2;89;172;0
295;2;90;89;0
296;2;89;93;0
297;2;91;90;0
298;2;94;90;0
299;2;90;93;0
300;2;92;91;0
301;2;95;91;0
302;2;91;94;0
303;2;95;92;0
304;2;97;93;0
305;2;96;93;0
306;2;93;178;0
307;2;94;93;0
308;2;95;94;0
309;2;98;94;0
310;2;94;97;0
311;2;95;98;0
312;2;99;95;0
313;2;97;96;0
314;2;102;96;0
315;2;96;184;0
316;2;96;181;0
317;2;96;178;0
318;2;98;97;0
319;2;97;103;0
320;2;97;102;0
321;2;99;98;0
322;2;110;98;0
323;2;98;103;0
324;2;104;99;0
325;2;99;110;0
326;2;100;104;0
327;2;101;100;0
328;2;105;100;0
329;2;100;106;0
330;2;115;101;0
331;2;101;107;0
332;2;101;105;0
333;2;102;184;0
334;2;103;102;0
335;2;109;102;0
336;2;102;108;0
337;2;106;103;0
338;2;103;109;0
339;2;110;103;0
340;2;106;104;0
341;2;104;110;0
342;2;107;105;0
343;2;112;105;0
344;2;113;105;0
345;2;105;106;0
346;2;113;106;0
347;2;106;109;0
348;2;110;106;0
349;2;115;107;0
350;2;119;107;0
351;2;107;122;0
352;2;107;112;0
353;2;108;184;0
354;2;109;108;0
355;2;108;111;0
356;2;190;108;0
357;2;108;187;0
358;2;113;109;0
359;2;109;111;0
360;2;112;111;0
361;2;114;111;0
362;2;111;190;0
363;2;113;111;0
364;2;122;112;0
365;2;112;114;0
366;2;112;113;0
367;2;126;114;0
368;2;199;114;0
369;2;114;193;0
370;2;114;190;0
371;2;122;114;0
372;2;116;115;0
373;2;115;119;0
374;2;117;116;0
375;2;120;116;0
376;2;116;119;0
377;2;118;117;0
378;2;121;117;0
379;2;117;120;0
380;2;129;118;0
381;2;132;118;0
382;2;118;121;0
383;2;120;119;0
384;2;123;119;0
385;2;119;122;0
386;2;121;120;0
387;2;124;120;0
388;2;120;123;0
389;2;132;121;0
390;2;125;121;0
391;2;121;124;0
392;2;123;122;0
393;2;122;126;0
394;2;124;123;0
395;2;123;127;0
396;2;123;126;0
397;2;124;127;0
398;2;125;124;0
399;2;124;128;0
400;2;132;125;0
401;2;135;125;0
402;2;138;125;0
403;2;125;128;0
404;2;127;126;0
405;2;194;126;0
406;2;126;199;0
407;2;128;127;0
408;2;127;195;0
409;2;127;194;0
410;2;138;128;0
411;2;207;128;0
412;2;128;195;0
413;2;130;129;0
414;2;133;129;0
415;2;129;132;0
416;2;131;130;0
417;2;134;130;0
418;2;130;133;0
419;2;141;131;0
420;2;146;131;0
421;2;131;134;0
422;2;133;132;0
423;2;132;135;0
424;2;136;133;0
425;2;133;135;0
426;2;134;133;0
427;2;146;134;0
428;2;134;137;0
429;2;134;136;0
430;2;136;135;0
431;2;139;135;0
432;2;135;138;0
433;2;137;136;0
434;2;140;136;0
435;2;136;139;0
436;2;152;137;0
437;2;155;137;0
438;2;137;140;0
439;2;146;137;0
440;2;208;138;0
441;2;138;207;0
442;2;139;138;0
443;2;140;139;0
444;2;209;139;0
445;2;139;208;0
446;2;155;140;0
447;2;212;140;0
448;2;140;209;0
449;2;142;141;0
450;2;141;147;0
451;2;141;146;0
452;2;142;147;0
453;2;151;142;0
454;2;142;148;0
455;2;144;143;0
456;2;143;149;0
457;2;143;148;0
458;2;145;143;0
459;2;167;143;0
460;2;143;168;0
461;2;169;144;0
462;2;222;144;0
463;2;144;150;0
464;2;144;149;0
465;2;168;144;0
466;2;166;145;0
467;2;145;167;0
468;2;148;145;0
469;2;145;151;0
470;2;146;152;0
471;2;147;146;0
472;2;148;147;0
473;2;154;147;0
474;2;147;152;0
475;2;149;148;0
476;2;148;154;0
477;2;151;148;0
478;2;150;149;0
479;2;153;149;0
480;2;149;154;0
481;2;222;150;0
482;2;226;150;0
483;2;229;150;0
484;2;150;153;0
485;2;152;155;0
486;2;154;152;0
487;2;152;153;0
488;2;153;155;0
489;2;153;154;0
490;2;229;153;0
491;2;229;155;0
492;2;233;155;0
493;2;155;212;0
494;2;4294967295;156;0
495;2;157;156;0
496;2;160;156;0
497;2;156;159;0
498;2;4294967295;157;0
499;2;158;157;0
500;2;161;157;0
501;2;157;160;0
502;2;4294967295;158;0
503;2;236;158;0
504;2;158;162;0
505;2;158;161;0
506;2;159;163;0
507;2;160;159;0
508;2;161;160;0
509;2;164;160;0
510;2;160;163;0
511;2;162;161;0
512;2;165;161;0
513;2;161;164;0
514;2;236;162;0
515;2;240;162;0
516;2;243;162;0
517;2;162;165;0
518;2;164;163;0
519;2;167;163;0
520;2;163;166;0
521;2;164;167;0
522;2;165;164;0
523;2;164;168;0
524;2;243;165;0
525;2;165;169;0
526;2;165;168;0
527;2;166;167;0
528;2;167;168;0
529;2;168;169;0
530;2;243;169;0
531;2;169;247;0
532;2;169;222;0
533;2;253;170;0
534;2;170;4294967295;0
535;2;171;170;0
536;2;174;170;0
537;2;170;173;0
538;2;4294967295;171;0
539;2;172;171;0
540;2;175;171;0
541;2;171;174;0
542;2;172;4294967295;0
543;2;175;172;0
544;2;174;173;0
545;2;173;176;0
546;2;260;173;0
547;2;173;256;0
548;2;173;253;0
549;2;175;174;0
550;2;177;174;0
551;2;174;176;0
552;2;175;177;0
553;2;178;175;0
554;2;177;176;0
555;2;180;176;0
556;2;179;176;0
557;2;176;260;0
558;2;178;177;0
559;2;177;181;0
560;2;177;180;0
561;2;181;178;0
562;2;180;179;0
563;2;182;179;0
564;2;179;267;0
565;2;179;263;0
566;2;179;260;0
567;2;181;180;0
568;2;183;180;0
569;2;180;182;0
570;2;181;183;0
571;2;184;181;0
572;2;183;182;0
573;2;186;182;0
574;2;185;182;0
575;2;182;267;0
576;2;184;183;0
577;2;187;183;0
578;2;183;186;0
579;2;187;184;0
580;2;186;185;0
581;2;188;185;0
582;2;274;185;0
583;2;185;270;0
584;2;185;267;0
585;2;187;186;0
586;2;189;186;0
587;2;186;188;0
588;2;187;189;0
589;2;190;187;0
590;2;189;188;0
591;2;192;188;0
592;2;188;191;0
593;2;188;274;0
594;2;190;189;0
595;2;189;193;0
596;2;189;192;0
597;2;193;190;0
598;2;192;191;0
599;2;197;191;0
600;2;191;196;0
601;2;277;191;0
602;2;191;274;0
603;2;192;197;0
604;2;193;192;0
605;2;192;198;0
606;2;199;193;0
607;2;193;198;0
608;2;194;199;0
609;2;195;194;0
610;2;206;194;0
611;2;194;203;0
612;2;195;206;0
613;2;207;195;0
614;2;195;200;0
615;2;197;196;0
616;2;201;196;0
617;2;196;285;0
618;2;282;196;0
619;2;196;277;0
620;2;198;197;0
621;2;202;197;0
622;2;197;201;0
623;2;199;198;0
624;2;198;203;0
625;2;198;202;0
626;2;203;199;0
627;2;207;200;0
628;2;213;200;0
629;2;200;217;0
630;2;200;204;0
631;2;200;206;0
632;2;289;201;0
633;2;201;285;0
634;2;202;201;0
635;2;201;204;0
636;2;206;202;0
637;2;202;204;0
638;2;203;202;0
639;2;206;203;0
640;2;204;289;0
641;2;204;206;0
642;2;217;204;0
643;2;204;205;0
644;2;205;289;0
645;2;217;205;0
646;2;220;205;0
647;2;304;205;0
648;2;205;291;0
649;2;208;207;0
650;2;207;213;0
651;2;209;208;0
652;2;215;208;0
653;2;208;213;0
654;2;209;215;0
655;2;212;209;0
656;2;209;216;0
657;2;210;212;0
658;2;233;210;0
659;2;234;210;0
660;2;210;211;0
661;2;221;210;0
662;2;210;216;0
663;2;293;211;0
664;2;214;211;0
665;2;211;221;0
666;2;234;211;0
667;2;211;235;0
668;2;233;212;0
669;2;212;216;0
670;2;215;213;0
671;2;219;213;0
672;2;213;217;0
673;2;293;214;0
674;2;299;214;0
675;2;214;218;0
676;2;219;214;0
677;2;214;221;0
678;2;216;215;0
679;2;215;221;0
680;2;215;219;0
681;2;221;216;0
682;2;219;217;0
683;2;217;220;0
684;2;303;218;0
685;2;304;218;0
686;2;218;220;0
687;2;218;219;0
688;2;299;218;0
689;2;219;221;0
690;2;219;220;0
691;2;220;304;0
692;2;247;222;0
693;2;222;223;0
694;2;222;226;0
695;2;247;223;0
696;2;248;223;0
697;2;223;224;0
698;2;227;223;0
699;2;223;226;0
700;2;248;224;0
701;2;249;224;0
702;2;224;225;0
703;2;228;224;0
704;2;224;227;0
705;2;249;225;0
706;2;327;225;0
707;2;225;306;0
708;2;309;225;0
709;2;225;228;0
710;2;227;226;0
711;2;230;226;0
712;2;226;229;0
713;2;228;227;0
714;2;227;231;0
715;2;227;230;0
716;2;309;228;0
717;2;228;232;0
718;2;228;231;0
719;2;230;229;0
720;2;229;233;0
721;2;231;230;0
722;2;234;230;0
723;2;230;233;0
724;2;232;231;0
725;2;235;231;0
726;2;231;234;0
727;2;309;232;0
728;2;232;312;0
729;2;315;232;0
730;2;232;235;0
731;2;233;234;0
732;2;234;235;0
733;2;315;235;0
734;2;235;293;0
735;2;4294967295;236;0
736;2;236;237;0
737;2;236;240;0
738;2;4294967295;237;0
739;2;238;237;0
740;2;241;237;0
741;2;237;240;0
742;2;4294967295;238;0
743;2;239;238;0
744;2;242;238;0
745;2;238;241;0
746;2;4294967295;239;0
747;2;318;239;0
748;2;321;239;0
749;2;239;242;0
750;2;241;240;0
751;2;244;240;0
752;2;240;243;0
753;2;242;241;0
754;2;241;245;0
755;2;241;244;0
756;2;242;245;0
757;2;321;242;0
758;2;242;246;0
759;2;244;243;0
760;2;243;247;0
761;2;245;244;0
762;2;248;244;0
763;2;244;247;0
764;2;246;245;0
765;2;249;245;0
766;2;245;248;0
767;2;321;246;0
768;2;324;246;0
769;2;327;246;0
770;2;246;249;0
771;2;247;248;0
772;2;248;249;0
773;2;249;327;0
774;2;254;250;0
775;2;336;250;0
776;2;250;332;0
777;2;250;4294967295;0
778;2;251;250;0
779;2;4294967295;251;0
780;2;252;251;0
781;2;255;251;0
782;2;251;254;0
783;2;4294967295;252;0
784;2;253;252;0
785;2;256;252;0
786;2;252;255;0
787;2;253;4294967295;0
788;2;256;253;0
789;2;255;254;0
790;2;258;254;0
791;2;257;254;0
792;2;254;336;0
793;2;256;255;0
794;2;259;255;0
795;2;255;258;0
796;2;260;256;0
797;2;256;259;0
798;2;261;257;0
799;2;257;343;0
800;2;339;257;0
801;2;257;336;0
802;2;258;257;0
803;2;259;258;0
804;2;262;258;0
805;2;258;261;0
806;2;260;259;0
807;2;259;263;0
808;2;259;262;0
809;2;263;260;0
810;2;262;261;0
811;2;265;261;0
812;2;264;261;0
813;2;261;343;0
814;2;263;262;0
815;2;262;266;0
816;2;262;265;0
817;2;263;266;0
818;2;267;263;0
819;2;268;264;0
820;2;353;264;0
821;2;264;347;0
822;2;264;343;0
823;2;265;264;0
824;2;266;265;0
825;2;269;265;0
826;2;265;268;0
827;2;267;266;0
828;2;270;266;0
829;2;266;269;0
830;2;270;267;0
831;2;269;268;0
832;2;272;268;0
833;2;271;268;0
834;2;268;353;0
835;2;270;269;0
836;2;273;269;0
837;2;269;272;0
838;2;270;273;0
839;2;274;270;0
840;2;275;271;0
841;2;271;358;0
842;2;271;356;0
843;2;271;353;0
844;2;272;271;0
845;2;273;272;0
846;2;276;272;0
847;2;272;275;0
848;2;274;273;0
849;2;273;277;0
850;2;273;276;0
851;2;277;274;0
852;2;276;275;0
853;2;281;275;0
854;2;275;283;0
855;2;275;358;0
856;2;277;276;0
857;2;282;276;0
858;2;276;281;0
859;2;282;277;0
860;2;278;279;0
861;2;284;278;0
862;2;300;278;0
863;2;278;297;0
864;2;384;278;0
865;2;278;368;0
866;2;368;279;0
867;2;279;369;0
868;2;280;279;0
869;2;286;279;0
870;2;279;284;0
871;2;369;280;0
872;2;370;280;0
873;2;280;283;0
874;2;287;280;0
875;2;280;286;0
876;2;282;281;0
877;2;292;281;0
878;2;281;287;0
879;2;281;283;0
880;2;285;282;0
881;2;282;292;0
882;2;370;283;0
883;2;283;358;0
884;2;283;287;0
885;2;284;300;0
886;2;286;284;0
887;2;284;290;0
888;2;284;288;0
889;2;285;290;0
890;2;285;292;0
891;2;289;285;0
892;2;292;286;0
893;2;286;290;0
894;2;287;286;0
895;2;292;287;0
896;2;291;288;0
897;2;288;304;0
898;2;303;288;0
899;2;288;300;0
900;2;290;288;0
901;2;291;289;0
902;2;289;290;0
903;2;290;291;0
904;2;290;292;0
905;2;304;291;0
906;2;315;293;0
907;2;293;294;0
908;2;293;299;0
909;2;315;294;0
910;2;316;294;0
911;2;294;295;0
912;2;301;294;0
913;2;294;299;0
914;2;316;295;0
915;2;295;317;0
916;2;295;298;0
917;2;302;295;0
918;2;295;301;0
919;2;298;296;0
920;2;296;382;0
921;2;383;296;0
922;2;296;297;0
923;2;305;296;0
924;2;296;302;0
925;2;300;297;0
926;2;297;305;0
927;2;383;297;0
928;2;297;384;0
929;2;298;302;0
930;2;317;298;0
931;2;298;399;0
932;2;298;382;0
933;2;301;299;0
934;2;299;303;0
935;2;303;300;0
936;2;300;305;0
937;2;302;301;0
938;2;301;305;0
939;2;301;303;0
940;2;305;302;0
941;2;303;305;0
942;2;303;304;0
943;2;327;306;0
944;2;306;328;0
945;2;307;306;0
946;2;310;306;0
947;2;306;309;0
948;2;328;307;0
949;2;329;307;0
950;2;307;308;0
951;2;311;307;0
952;2;307;310;0
953;2;329;308;0
954;2;410;308;0
955;2;308;385;0
956;2;390;308;0
957;2;308;311;0
958;2;310;309;0
959;2;309;312;0
960;2;311;310;0
961;2;313;310;0
962;2;310;312;0
963;2;311;313;0
964;2;390;311;0
965;2;311;314;0
966;2;313;312;0
967;2;316;312;0
968;2;312;315;0
969;2;314;313;0
970;2;313;317;0
971;2;313;316;0
972;2;390;314;0
973;2;397;314;0
974;2;399;314;0
975;2;314;317;0
976;2;315;316;0
977;2;316;317;0
978;2;317;399;0
979;2;4294967295;318;0
980;2;319;318;0
981;2;322;318;0
982;2;318;321;0
983;2;4294967295;319;0
984;2;320;319;0
985;2;323;319;0
986;2;319;322;0
987;2;4294967295;320;0
988;2;400;320;0
989;2;403;320;0
990;2;320;323;0
991;2;322;321;0
992;2;321;324;0
993;2;323;322;0
994;2;325;322;0
995;2;322;324;0
996;2;323;325;0
997;2;403;323;0
998;2;323;326;0
999;2;325;324;0
1000;2;328;324;0
1001;2;324;327;0
1002;2;326;325;0
1003;2;329;325;0
1004;2;325;328;0
1005;2;403;326;0
1006;2;326;407;0
1007;2;326;410;0
1008;2;326;329;0
1009;2;327;328;0
1010;2;328;329;0
1011;2;329;410;0
1012;2;417;330;0
1013;2;330;4294967295;0
1014;2;331;330;0
1015;2;334;330;0
1016;2;330;333;0
1017;2;4294967295;331;0
1018;2;332;331;0
1019;2;335;331;0
1020;2;331;334;0
1021;2;332;335;0
1022;2;332;4294967295;0
1023;2;336;332;0
1024;2;337;333;0
1025;2;333;427;0
1026;2;333;424;0
1027;2;333;417;0
1028;2;334;333;0
1029;2;335;334;0
1030;2;338;334;0
1031;2;334;337;0
1032;2;336;335;0
1033;2;339;335;0
1034;2;335;338;0
1035;2;339;336;0
1036;2;338;337;0
1037;2;337;341;0
1038;2;340;337;0
1039;2;337;427;0
1040;2;339;338;0
1041;2;338;342;0
1042;2;338;341;0
1043;2;339;342;0
1044;2;343;339;0
1045;2;429;340;0
1046;2;340;427;0
1047;2;341;340;0
1048;2;348;340;0
1049;2;340;443;0
1050;2;342;341;0
1051;2;346;341;0
1052;2;341;348;0
1053;2;343;342;0
1054;2;347;342;0
1055;2;342;346;0
1056;2;347;343;0
1057;2;345;344;0
1058;2;344;350;0
1059;2;344;349;0
1060;2;361;344;0
1061;2;440;344;0
1062;2;344;441;0
1063;2;441;345;0
1064;2;442;345;0
1065;2;354;345;0
1066;2;345;351;0
1067;2;345;350;0
1068;2;346;348;0
1069;2;347;346;0
1070;2;346;352;0
1071;2;346;351;0
1072;2;347;352;0
1073;2;353;347;0
1074;2;351;348;0
1075;2;354;348;0
1076;2;348;443;0
1077;2;349;361;0
1078;2;350;349;0
1079;2;355;349;0
1080;2;367;349;0
1081;2;349;364;0
1082;2;351;350;0
1083;2;357;350;0
1084;2;350;355;0
1085;2;354;351;0
1086;2;352;351;0
1087;2;351;357;0
1088;2;353;352;0
1089;2;356;352;0
1090;2;352;357;0
1091;2;356;353;0
1092;2;442;354;0
1093;2;354;443;0
1094;2;358;355;0
1095;2;355;367;0
1096;2;357;355;0
1097;2;355;356;0
1098;2;358;356;0
1099;2;356;357;0
1100;2;370;358;0
1101;2;358;367;0
1102;2;359;453;0
1103;2;454;359;0
1104;2;360;359;0
1105;2;359;363;0
1106;2;362;359;0
1107;2;359;374;0
1108;2;454;360;0
1109;2;360;455;0
1110;2;361;360;0
1111;2;364;360;0
1112;2;360;363;0
1113;2;455;361;0
1114;2;361;440;0
1115;2;364;361;0
1116;2;363;362;0
1117;2;362;365;0
1118;2;381;362;0
1119;2;362;377;0
1120;2;362;374;0
1121;2;364;363;0
1122;2;366;363;0
1123;2;363;365;0
1124;2;367;364;0
1125;2;364;366;0
1126;2;365;381;0
1127;2;366;365;0
1128;2;369;365;0
1129;2;365;368;0
1130;2;367;366;0
1131;2;370;366;0
1132;2;366;369;0
1133;2;370;367;0
1134;2;384;368;0
1135;2;368;381;0
1136;2;368;369;0
1137;2;369;370;0
1138;2;371;372;0
1139;2;375;371;0
1140;2;394;371;0
1141;2;371;388;0
1142;2;483;371;0
1143;2;371;467;0
1144;2;467;372;0
1145;2;372;468;0
1146;2;373;372;0
1147;2;376;372;0
1148;2;372;375;0
1149;2;468;373;0
1150;2;373;469;0
1151;2;374;373;0
1152;2;377;373;0
1153;2;373;376;0
1154;2;469;374;0
1155;2;374;453;0
1156;2;377;374;0
1157;2;376;375;0
1158;2;379;375;0
1159;2;378;375;0
1160;2;375;394;0
1161;2;377;376;0
1162;2;380;376;0
1163;2;376;379;0
1164;2;381;377;0
1165;2;377;380;0
1166;2;378;394;0
1167;2;379;378;0
1168;2;382;378;0
1169;2;399;378;0
1170;2;378;396;0
1171;2;380;379;0
1172;2;383;379;0
1173;2;379;382;0
1174;2;381;380;0
1175;2;384;380;0
1176;2;380;383;0
1177;2;384;381;0
1178;2;382;383;0
1179;2;399;382;0
1180;2;383;384;0
1181;2;385;390;0
1182;2;410;385;0
1183;2;411;385;0
1184;2;385;386;0
1185;2;385;391;0
1186;2;392;386;0
1187;2;386;391;0
1188;2;411;386;0
1189;2;412;386;0
1190;2;386;389;0
1191;2;481;387;0
1192;2;387;482;0
1193;2;388;387;0
1194;2;393;387;0
1195;2;387;392;0
1196;2;387;395;0
1197;2;388;483;0
1198;2;394;388;0
1199;2;388;393;0
1200;2;482;388;0
1201;2;480;389;0
1202;2;395;389;0
1203;2;389;392;0
1204;2;412;389;0
1205;2;389;413;0
1206;2;391;390;0
1207;2;390;397;0
1208;2;392;391;0
1209;2;398;391;0
1210;2;391;397;0
1211;2;392;395;0
1212;2;393;392;0
1213;2;392;398;0
1214;2;394;393;0
1215;2;393;396;0
1216;2;393;398;0
1217;2;396;394;0
1218;2;480;395;0
1219;2;395;481;0
1220;2;399;396;0
1221;2;397;396;0
1222;2;396;398;0
1223;2;398;397;0
1224;2;397;399;0
1225;2;4294967295;400;0
1226;2;401;400;0
1227;2;404;400;0
1228;2;400;403;0
1229;2;4294967295;401;0
1230;2;402;401;0
1231;2;405;401;0
1232;2;401;404;0
1233;2;4294967295;402;0
1234;2;485;402;0
1235;2;402;406;0
1236;2;402;405;0
1237;2;403;407;0
1238;2;404;403;0
1239;2;405;404;0
1240;2;408;404;0
1241;2;404;407;0
1242;2;406;405;0
1243;2;409;405;0
1244;2;405;408;0
1245;2;485;406;0
1246;2;491;406;0
1247;2;496;406;0
1248;2;406;409;0
1249;2;408;407;0
1250;2;411;407;0
1251;2;407;410;0
1252;2;409;408;0
1253;2;412;408;0
1254;2;408;411;0
1255;2;496;409;0
1256;2;409;413;0
1257;2;409;412;0
1258;2;410;411;0
1259;2;411;412;0
1260;2;412;413;0
1261;2;496;413;0
1262;2;499;413;0
1263;2;413;480;0
1264;2;414;4294967295;0
1265;2;415;414;0
1266;2;425;414;0
1267;2;414;420;0
1268;2;414;4294967295;0
1269;2;4294967295;415;0
1270;2;416;415;0
1271;2;423;415;0
1272;2;415;425;0
1273;2;4294967295;416;0
1274;2;417;416;0
1275;2;424;416;0
1276;2;416;423;0
1277;2;417;4294967295;0
1278;2;424;417;0
1279;2;432;418;0
1280;2;4294967295;418;0
1281;2;418;419;0
1282;2;418;421;0
1283;2;418;436;0
1284;2;4294967295;419;0
1285;2;420;419;0
1286;2;419;422;0
1287;2;419;421;0
1288;2;425;420;0
1289;2;420;422;0
1290;2;420;4294967295;0
1291;2;422;421;0
1292;2;428;421;0
1293;2;426;421;0
1294;2;421;436;0
1295;2;425;422;0
1296;2;423;422;0
1297;2;422;428;0
1298;2;423;425;0
1299;2;424;423;0
1300;2;423;428;0
1301;2;427;424;0
1302;2;424;428;0
1303;2;429;426;0
1304;2;443;426;0
1305;2;426;439;0
1306;2;426;436;0
1307;2;428;426;0
1308;2;429;427;0
1309;2;427;428;0
1310;2;428;429;0
1311;2;443;429;0
1312;2;4294967295;430;0
1313;2;431;430;0
1314;2;430;434;0
1315;2;433;430;0
1316;2;430;446;0
1317;2;4294967295;431;0
1318;2;432;431;0
1319;2;435;431;0
1320;2;431;434;0
1321;2;432;4294967295;0
1322;2;436;432;0
1323;2;432;435;0
1324;2;433;446;0
1325;2;434;433;0
1326;2;437;433;0
1327;2;452;433;0
1328;2;433;449;0
1329;2;435;434;0
1330;2;438;434;0
1331;2;434;437;0
1332;2;436;435;0
1333;2;439;435;0
1334;2;435;438;0
1335;2;439;436;0
1336;2;438;437;0
1337;2;441;437;0
