Id;Marker;Active;Origin;End
0;0;1;1;3
1;0;1;3;4
2;0;1;2;4
3;8;1;0;2
4;5;1;0;1
5;0;1;5;6
6;0;1;6;7
7;0;1;3;7
8;5;1;1;5
9;0;1;8;9
10;0;1;9;10
11;0;1;6;10
12;5;1;5;8
13;0;1;11;12
14;0;1;12;13
15;0;1;9;13
16;5;1;8;11
17;8;1;15;16
18;0;1;14;16
19;0;1;14;17
20;0;1;17;18
21;0;1;15;18
22;8;1;16;21
23;0;1;19;21
24;0;1;19;20
25;0;1;14;20
26;8;1;2;21
27;0;1;4;22
28;0;1;19;22
29;0;1;10;25
30;0;1;23;25
31;0;1;23;24
32;0;1;7;24
33;0;1;13;27
34;0;1;26;27
35;0;1;25;26
36;0;1;28;30
37;0;1;29;30
38;0;1;17;29
39;0;1;20;28
40;0;1;22;24
41;0;1;23;28
42;0;1;31;34
43;0;1;32;34
44;0;1;26;32
45;0;1;27;33
46;0;1;31;33
47;0;1;35;38
48;0;1;36;38
49;0;1;36;37
50;0;1;29;37
51;0;1;30;35
52;0;1;32;35
53;0;1;34;39
54;0;1;38;39
55;0;1;40;41
56;0;1;41;42
57;0;1;12;42
58;5;1;11;40
59;0;1;43;44
60;0;1;44;45
61;0;1;41;45
62;5;1;40;43
63;5;1;43;47
64;0;1;47;48
65;0;1;46;48
66;0;1;44;46
67;0;1;42;49
68;0;1;33;49
69;0;1;45;51
70;0;1;50;51
71;0;1;49;50
72;0;1;46;52
73;0;1;52;53
74;0;1;51;53
75;0;1;48;54
76;0;1;54;56
77;0;1;55;56
78;0;1;52;55
79;0;1;50;58
80;0;1;57;58
81;0;1;31;57
82;0;1;53;59
83;0;1;59;60
84;0;1;58;60
85;0;1;55;62
86;0;1;61;62
87;0;1;59;61
88;0;1;57;64
89;0;1;63;64
90;0;1;39;63
91;0;1;60;66
92;0;1;65;66
93;0;1;64;65
94;0;1;61;68
95;0;1;67;68
96;0;1;66;67
97;0;1;69;71
98;0;1;68;71
99;0;1;62;70
100;0;1;69;70
101;0;1;72;73
102;0;1;54;73
103;5;1;47;72
104;0;1;74;75
105;0;1;75;76
106;0;1;73;76
107;5;1;72;74
108;0;1;77;78
109;0;1;78;79
110;0;1;75;79
111;5;1;74;77
112;0;1;80;81
113;0;1;81;82
114;0;1;78;82
115;5;1;77;80
116;0;1;76;83
117;0;1;83;84
118;0;1;56;84
119;0;1;83;85
120;0;1;79;86
121;0;1;85;86
122;0;1;82;87
123;0;1;87;88
124;0;1;86;88
125;0;1;84;89
126;0;1;70;89
127;0;1;85;91
128;0;1;90;91
129;0;1;89;90
130;0;1;88;92
131;0;1;92;93
132;0;1;91;93
133;0;1;87;96
134;0;1;95;96
135;0;1;94;95
136;0;1;92;94
137;0;1;69;97
138;0;1;90;98
139;0;1;97;98
140;0;1;93;99
141;0;1;99;100
142;0;1;98;100
143;0;1;94;102
144;0;1;101;102
145;0;1;99;101
146;0;1;103;104
147;0;1;104;105
148;0;1;81;105
149;5;1;80;103
150;0;1;106;107
151;0;1;107;108
152;0;1;104;108
153;5;1;103;106
154;0;1;109;110
155;0;1;110;111
156;0;1;107;111
157;5;1;106;109
158;0;1;105;112
159;0;1;96;112
160;0;1;112;113
161;0;1;108;114
162;0;1;113;114
163;0;1;114;115
164;0;1;111;116
165;0;1;115;116
166;0;1;113;117
167;0;1;117;118
168;0;1;95;118
169;0;1;115;119
170;0;1;119;120
171;0;1;117;120
172;0;1;116;123
173;0;1;122;123
174;0;1;121;122
175;0;1;119;121
176;0;1;118;125
177;0;1;124;125
178;0;1;102;124
179;0;1;120;127
180;0;1;126;127
181;0;1;125;126
182;0;1;127;128
183;0;1;121;129
184;0;1;128;129
185;0;1;130;131
186;0;1;131;132
187;0;1;110;132
188;5;1;109;130
189;0;1;133;134
190;0;1;134;135
191;0;1;131;135
192;5;1;130;133
193;5;1;133;137
194;0;1;137;138
195;0;1;136;138
196;0;1;134;136
197;0;1;132;139
198;0;1;123;139
199;0;1;140;141
200;0;1;139;141
201;0;1;135;140
202;0;1;136;143
203;0;1;142;143
204;0;1;140;142
205;0;1;138;145
206;0;1;145;146
207;0;1;144;146
208;0;1;143;144
209;0;1;147;148
210;0;1;122;148
211;0;1;141;147
212;0;1;142;149
213;0;1;149;150
214;0;1;147;150
215;0;1;149;151
216;0;1;144;152
217;0;1;151;152
218;0;1;153;154
219;0;1;129;154
220;0;1;148;153
221;0;1;150;155
222;0;1;155;156
223;0;1;153;156
224;0;1;151;157
225;0;1;157;158
226;0;1;155;158
227;0;1;152;160
228;0;1;160;161
229;0;1;161;162
230;0;1;159;162
231;0;1;157;159
232;6;1;164;165
233;0;1;165;166
234;0;1;166;167
235;0;1;163;167
236;5;1;163;164
237;0;1;168;169
238;0;1;145;169
239;5;1;137;168
240;0;1;170;171
241;0;1;171;172
242;0;1;169;172
243;5;1;168;170
244;0;1;167;173
245;0;1;171;173
246;5;1;163;170
247;6;1;165;174
248;0;1;174;176
249;0;1;175;176
250;0;1;166;175
251;6;1;174;178
252;0;1;178;179
253;0;1;177;179
254;0;1;176;177
255;0;1;180;181
256;0;1;181;182
257;0;1;179;182
258;6;1;178;180
259;0;1;146;183
260;0;1;172;184
261;0;1;183;184
262;0;1;173;185
263;0;1;185;186
264;0;1;184;186
265;0;1;186;187
266;0;1;175;185
267;0;1;177;187
268;0;1;182;188
269;0;1;188;189
270;0;1;187;189
271;0;1;183;190
272;0;1;160;190
273;0;1;188;191
274;0;1;191;193
275;0;1;193;194
276;0;1;192;194
277;0;1;189;192
278;0;1;190;192
279;0;1;161;194
280;0;1;196;199
281;8;1;195;199
282;0;1;195;197
283;0;1;197;198
284;0;1;196;198
285;8;1;195;200
286;0;1;200;201
287;0;1;201;202
288;0;1;197;202
289;0;1;201;203
290;8;1;15;200
291;0;1;18;203
292;0;1;205;207
293;0;1;204;207
294;0;1;196;204
295;0;1;198;206
296;0;1;205;206
297;0;1;202;208
298;0;1;208;209
299;0;1;206;209
300;0;1;203;210
301;0;1;210;211
302;0;1;208;211
303;0;1;37;210
304;0;1;212;213
305;0;1;213;214
306;0;1;205;214
307;0;1;209;212
308;0;1;211;215
309;0;1;215;216
310;0;1;212;216
311;0;1;215;217
312;0;1;36;217
313;0;1;213;218
314;0;1;218;221
315;0;1;220;221
316;0;1;219;220
317;0;1;214;219
318;0;1;216;223
319;0;1;222;223
320;0;1;218;222
321;0;1;217;224
322;0;1;224;225
323;0;1;223;225
324;0;1;63;226
325;0;1;224;226
326;0;1;65;227
327;0;1;67;228
328;0;1;228;229
329;0;1;227;229
330;0;1;71;231
331;0;1;230;231
332;0;1;228;230
333;0;1;221;232
334;0;1;222;233
335;0;1;233;234
336;0;1;232;234
337;0;1;235;236
338;0;1;233;236
339;0;1;225;235
340;0;1;227;237
341;0;1;226;237
342;0;1;230;238
343;0;1;238;239
344;0;1;239;240
345;0;1;229;240
346;0;1;240;241
347;0;1;236;241
348;0;1;235;237
349;0;1;231;242
350;0;1;242;244
351;0;1;243;244
352;0;1;238;243
353;0;1;232;245
354;0;1;234;247
355;0;1;246;247
356;0;1;246;248
357;0;1;245;248
358;0;1;241;249
359;0;1;247;249
360;0;1;250;251
361;0;1;251;252
362;0;1;246;252
363;0;1;249;250
364;0;1;243;253
365;0;1;251;253
366;0;1;239;250
367;0;1;254;256
368;0;1;256;257
369;0;1;255;257
370;0;1;252;255
371;0;1;253;254
372;0;1;97;258
373;0;1;242;258
374;0;1;100;259
375;0;1;259;260
376;0;1;258;260
377;0;1;101;261
378;0;1;261;262
379;0;1;259;262
380;0;1;124;263
381;0;1;263;264
382;0;1;261;264
383;0;1;260;265
384;0;1;265;266
385;0;1;244;266
386;0;1;262;267
387;0;1;267;268
