2.000000000000000000e+03;0.000000000000000000e+00;9.999990000000000000e+05
0.000000000000000000e+00;1.005205949565452617e+00;2.288447916042059660e+00
1.000000000000000000e+00;7.272548274253013423e-01;2.329293090035207570e+00
2.000000000000000000e+00;6.847034062050942893e-01;2.364918088074773550e+00
3.000000000000000000e+00;6.577753250815833175e-01;2.401179644046351314e+00
4.000000000000000000e+00;5.646990894779698733e-01;2.436909304000437260e+00
5.000000000000000000e+00;4.372611893091989943e-01;2.471878542099148035e+00
6.000000000000000000e+00;4.412789508903021130e-01;2.507327551022171974e+00
7.000000000000000000e+00;4.648431493116556013e-01;2.542502491036430001e+00
8.000000000000000000e+00;3.952183180878864333e-01;2.577904712059535086e+00
9.000000000000000000e+00;3.108624207331547873e-01;2.613307998050004244e+00
1.000000000000000000e+01;3.015540028916590676e-01;2.648187207058072090e+00
1.100000000000000000e+01;3.030159237460240407e-01;2.683600366115570068e+00
1.200000000000000000e+01;2.827349099866263149e-01;2.718758685048669577e+00
1.300000000000000000e+01;2.430478210885392565e-01;2.754754265071824193e+00
1.400000000000000000e+01;2.408104764919454799e-01;2.789464090019464493e+00
1.500000000000000000e+01;2.602396036339501562e-01;2.826460951007902622e+00
1.600000000000000000e+01;2.361106269217315978e-01;2.861584688071161509e+00
1.700000000000000000e+01;2.098291272640182559e-01;2.896896133082918823e+00
1.800000000000000000e+01;1.994157384518486786e-01;2.932730986038222909e+00
1.900000000000000000e+01;1.957395518544878255e-01;2.967370580066926777e+00
2.000000000000000000e+01;1.790468945847391580e-01;3.003510418115183711e+00
2.100000000000000000e+01;1.621585279550491199e-01;3.037964808056131005e+00
2.200000000000000000e+01;1.619224023559324988e-01;3.073305863072164357e+00
2.300000000000000000e+01;1.469766810491373865e-01;3.107816479052416980e+00
2.400000000000000000e+01;1.371495211495193101e-01;3.143251436064019799e+00
2.500000000000000000e+01;1.359137435914114511e-01;3.178322023013606668e+00
2.600000000000000000e+01;1.276216438574475365e-01;3.212927055079489946e+00
2.700000000000000000e+01;1.270255110977755453e-01;3.247966554015874863e+00
2.800000000000000000e+01;1.295811067753511736e-01;3.279723890009336174e+00
2.900000000000000000e+01;1.206502556605990456e-01;3.314755046041682363e+00
