Id;Marker;Active;X;Y;Z
0;1;1;0.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00
1;5;1;2.5000000000000000e-01;0.0000000000000000e+00;0.0000000000000000e+00
2;5;1;5.0000000000000000e-01;0.0000000000000000e+00;0.0000000000000000e+00
3;5;1;7.5000000000000000e-01;0.0000000000000000e+00;0.0000000000000000e+00
4;2;1;1.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00
5;8;1;0.0000000000000000e+00;2.5000000000000000e-01;0.0000000000000000e+00
6;0;1;2.5000000000000000e-01;2.5000000000000000e-01;0.0000000000000000e+00
7;0;1;5.0000000000000000e-01;2.5000000000000000e-01;0.0000000000000000e+00
8;0;1;7.5000000000000000e-01;2.5000000000000000e-01;0.0000000000000000e+00
9;6;1;1.0000000000000000e+00;2.5000000000000000e-01;0.0000000000000000e+00
10;8;1;0.0000000000000000e+00;5.0000000000000000e-01;0.0000000000000000e+00
11;0;1;2.5000000000000000e-01;5.0000000000000000e-01;0.0000000000000000e+00
12;0;1;5.0000000000000000e-01;5.0000000000000000e-01;0.0000000000000000e+00
13;0;1;7.5000000000000000e-01;5.0000000000000000e-01;0.0000000000000000e+00
14;6;1;1.0000000000000000e+00;5.0000000000000000e-01;0.0000000000000000e+00
15;8;1;0.0000000000000000e+00;7.5000000000000000e-01;0.0000000000000000e+00
16;0;1;2.5000000000000000e-01;7.5000000000000000e-01;0.0000000000000000e+00
17;0;1;5.0000000000000000e-01;7.5000000000000000e-01;0.0000000000000000e+00
18;0;1;7.5000000000000000e-01;7.5000000000000000e-01;0.0000000000000000e+00
19;6;1;1.0000000000000000e+00;7.5000000000000000e-01;0.0000000000000000e+00
20;4;1;0.0000000000000000e+00;1.0000000000000000e+00;0.0000000000000000e+00
21;7;1;2.5000000000000000e-01;1.0000000000000000e+00;0.0000000000000000e+00
22;7;1;5.0000000000000000e-01;1.0000000000000000e+00;0.0000000000000000e+00
23;7;1;7.5000000000000000e-01;1.0000000000000000e+00;0.0000000000000000e+00
24;3;1;1.0000000000000000e+00;1.0000000000000000e+00;0.0000000000000000e+00
25;0;1;8.2701516781164552e-02;8.7311392926765402e-02;0.0000000000000000e+00
26;0;1;4.0177821757428500e-01;6.1489492766887116e-02;0.0000000000000000e+00
27;0;1;6.2501256574570674e-01;1.4107006585147430e-01;0.0000000000000000e+00
28;0;1;8.2348763417082549e-01;5.6893328416633526e-02;0.0000000000000000e+00
29;0;1;8.4371170988254751e-02;3.8217912685944905e-01;0.0000000000000000e+00
30;0;1;3.7028320784755347e-01;3.1875778291316703e-01;0.0000000000000000e+00
31;0;1;6.0407884885059837e-01;3.8366216232181505e-01;0.0000000000000000e+00
32;0;1;8.5284808415876601e-01;3.7914804990926454e-01;0.0000000000000000e+00
33;0;1;1.7092949406170957e-01;6.3538310278870314e-01;0.0000000000000000e+00
34;0;1;3.4895310413500324e-01;5.7340657121501226e-01;0.0000000000000000e+00
35;0;1;5.9324508319646663e-01;6.1388324669619709e-01;0.0000000000000000e+00
36;0;1;9.1140117618757244e-01;6.4694549280908620e-01;0.0000000000000000e+00
37;0;1;8.9768325076921784e-02;9.1552711206335302e-01;0.0000000000000000e+00
38;0;1;3.5886373567696972e-01;8.8671985527527875e-01;0.0000000000000000e+00
39;0;1;5.6340091355669852e-01;8.1306794480411770e-01;0.0000000000000000e+00
40;0;1;8.2523843094118132e-01;9.1055620921103664e-01;0.0000000000000000e+00
