Id;Marker;Active;NumVertices;Vertices;NumEdges;Edges
0;0;1;4;0;25;6;5;4;40;41;4;20
1;0;1;4;0;1;6;25;4;0;21;41;40
2;0;1;4;1;26;7;6;4;42;43;5;21
3;0;1;4;1;2;7;26;4;1;22;43;42
4;0;1;4;2;27;8;7;4;44;45;6;22
5;0;1;4;2;3;8;27;4;2;23;45;44
6;0;1;4;3;28;9;8;4;46;47;7;23
7;0;1;4;3;4;9;28;4;3;24;47;46
8;0;1;4;5;29;11;10;4;48;49;8;25
9;0;1;4;5;6;11;29;4;4;26;49;48
10;0;1;4;6;30;12;11;4;50;51;9;26
11;0;1;4;6;7;12;30;4;5;27;51;50
12;0;1;4;7;31;13;12;4;52;53;10;27
13;0;1;4;7;8;13;31;4;6;28;53;52
14;0;1;4;8;32;14;13;4;54;55;11;28
15;0;1;4;8;9;14;32;4;7;29;55;54
16;0;1;4;10;33;16;15;4;56;57;12;30
17;0;1;4;10;11;16;33;4;8;31;57;56
18;0;1;4;11;34;17;16;4;58;59;13;31
19;0;1;4;11;12;17;34;4;9;32;59;58
20;0;1;4;12;35;18;17;4;60;61;14;32
21;0;1;4;12;13;18;35;4;10;33;61;60
22;0;1;4;13;36;19;18;4;62;63;15;33
23;0;1;4;13;14;19;36;4;11;34;63;62
24;0;1;4;15;37;21;20;4;64;65;16;35
25;0;1;4;15;16;21;37;4;12;36;65;64
26;0;1;4;16;38;22;21;4;66;67;17;36
27;0;1;4;16;17;22;38;4;13;37;67;66
28;0;1;4;17;39;23;22;4;68;69;18;37
29;0;1;4;17;18;23;39;4;14;38;69;68
30;0;1;4;18;40;24;23;4;70;71;19;38
31;0;1;4;18;19;24;40;4;15;39;71;70
