Id;Marker;Active;X;Y;Z
0;1;1;0.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00
1;5;1;1.6670000000000007e-01;-6.7762635780344027e-21;0.0000000000000000e+00
2;8;1;-6.7762635780344027e-21;1.6670000000000007e-01;0.0000000000000000e+00
3;0;1;1.6670000000000007e-01;1.6670000000000007e-01;0.0000000000000000e+00
4;5;1;5.0000000000000000e-01;0.0000000000000000e+00;0.0000000000000000e+00
5;0;1;5.0000000000000000e-01;2.2225000000000000e-01;0.0000000000000000e+00
6;0;1;2.9168749999999999e-01;2.9168749999999999e-01;0.0000000000000000e+00
7;5;1;8.3330000000000004e-01;-6.7762635780344027e-21;0.0000000000000000e+00
8;0;1;8.3330000000000004e-01;1.6670000000000010e-01;0.0000000000000000e+00
9;0;1;7.0831250000000001e-01;2.9168749999999999e-01;0.0000000000000000e+00
10;2;1;1.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00
11;6;1;1.0000000000000000e+00;1.6670000000000007e-01;0.0000000000000000e+00
12;8;1;0.0000000000000000e+00;5.0000000000000000e-01;0.0000000000000000e+00
13;0;1;2.2225000000000000e-01;5.0000000000000000e-01;0.0000000000000000e+00
14;0;1;7.7774999999999994e-01;5.0000000000000000e-01;0.0000000000000000e+00
15;6;1;1.0000000000000000e+00;5.0000000000000000e-01;0.0000000000000000e+00
16;8;1;0.0000000000000000e+00;8.3329999999999993e-01;0.0000000000000000e+00
17;0;1;1.6670000000000010e-01;8.3329999999999993e-01;0.0000000000000000e+00
18;0;1;2.9168749999999999e-01;7.0831250000000001e-01;0.0000000000000000e+00
19;0;1;7.0831250000000001e-01;7.0831250000000001e-01;0.0000000000000000e+00
20;0;1;5.0000000000000000e-01;7.7774999999999994e-01;0.0000000000000000e+00
21;6;1;1.0000000000000000e+00;8.3330000000000004e-01;0.0000000000000000e+00
22;0;1;8.3329999999999993e-01;8.3330000000000004e-01;0.0000000000000000e+00
23;4;1;0.0000000000000000e+00;1.0000000000000000e+00;0.0000000000000000e+00
24;7;1;1.6670000000000007e-01;1.0000000000000000e+00;0.0000000000000000e+00
25;7;1;5.0000000000000000e-01;1.0000000000000000e+00;0.0000000000000000e+00
26;7;1;8.3329999999999993e-01;1.0000000000000000e+00;0.0000000000000000e+00
27;3;1;1.0000000000000000e+00;1.0000000000000000e+00;0.0000000000000000e+00
