Id;Marker;Active;X;Y;Z
0;1;1;0.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00
1;5;1;5.0495000000000392e-03;0.0000000000000000e+00;0.0000000000000000e+00
2;8;1;6.7762635780344027e-21;5.0494999999999004e-03;0.0000000000000000e+00
3;0;1;5.0495000000000383e-03;1.8801172113009908e-03;0.0000000000000000e+00
4;0;1;1.8801172113011935e-03;5.0494999999999004e-03;0.0000000000000000e+00
5;5;1;1.5048500000000017e-02;0.0000000000000000e+00;0.0000000000000000e+00
6;0;1;1.1362113086195906e-02;4.8095767473345843e-03;0.0000000000000000e+00
7;0;1;1.5048500000000017e-02;2.3828237229974068e-03;0.0000000000000000e+00
8;5;1;2.5047500000000038e-02;0.0000000000000000e+00;0.0000000000000000e+00
9;0;1;2.5047500000000038e-02;3.3566944950475554e-03;0.0000000000000000e+00
10;0;1;2.0251354301081808e-02;5.5872406418321051e-03;0.0000000000000000e+00
11;5;1;3.5046500000000036e-02;0.0000000000000000e+00;0.0000000000000000e+00
12;0;1;3.5046500000000036e-02;3.0125382135633341e-03;0.0000000000000000e+00
13;0;1;2.9404145838152866e-02;6.0345523635917300e-03;0.0000000000000000e+00
14;5;1;4.5045500000000044e-02;0.0000000000000000e+00;0.0000000000000000e+00
15;0;1;4.5045500000000044e-02;2.9515535668911872e-03;0.0000000000000000e+00
16;0;1;3.9791437599938577e-02;5.8835901923096371e-03;0.0000000000000000e+00
17;5;1;5.5044500000000114e-02;0.0000000000000000e+00;0.0000000000000000e+00
18;0;1;5.5044500000000114e-02;2.9375150120596592e-03;0.0000000000000000e+00
19;0;1;4.9918822048944114e-02;5.8458911732515422e-03;0.0000000000000000e+00
20;5;1;6.5043500000000309e-02;-6.7762635780344027e-21;0.0000000000000000e+00
21;0;1;6.5043500000000309e-02;2.9374500349357512e-03;0.0000000000000000e+00
22;0;1;5.9981595387852180e-02;5.8363875186666064e-03;0.0000000000000000e+00
23;5;1;7.5042500000000137e-02;0.0000000000000000e+00;0.0000000000000000e+00
24;0;1;7.5042500000000137e-02;2.9380280685933052e-03;0.0000000000000000e+00
25;0;1;7.0016311891024738e-02;5.8307519655891550e-03;0.0000000000000000e+00
26;5;1;8.5041500000000228e-02;0.0000000000000000e+00;0.0000000000000000e+00
27;0;1;8.5041500000000228e-02;2.9526947126289047e-03;0.0000000000000000e+00
28;0;1;8.0027641982121339e-02;5.8237249707508328e-03;0.0000000000000000e+00
29;5;1;9.5040500000000194e-02;-6.7762635780344027e-21;0.0000000000000000e+00
30;0;1;9.5040500000000194e-02;2.9366936086116886e-03;0.0000000000000000e+00
31;0;1;9.0020575135342229e-02;5.8348326433785291e-03;0.0000000000000000e+00
32;5;1;1.0503950000000041e-01;-6.7762635780344027e-21;0.0000000000000000e+00
33;0;1;1.0503950000000041e-01;2.9366936086116175e-03;0.0000000000000000e+00
34;0;1;1.0004000000000024e-01;5.8230408139904695e-03;0.0000000000000000e+00
35;5;1;1.1503850000000021e-01;-6.7762635780344027e-21;0.0000000000000000e+00
36;0;1;1.1503850000000021e-01;2.9366936086117255e-03;0.0000000000000000e+00
37;0;1;1.1003900000000033e-01;5.8230408139905050e-03;0.0000000000000000e+00
38;5;1;1.2503750000000033e-01;0.0000000000000000e+00;0.0000000000000000e+00
39;0;1;1.2503750000000033e-01;2.9366936086117150e-03;0.0000000000000000e+00
40;0;1;1.2003800000000045e-01;5.8230408139904417e-03;0.0000000000000000e+00
41;5;1;1.3503650000000036e-01;6.7762635780344027e-21;0.0000000000000000e+00
42;0;1;1.3503650000000036e-01;2.9366936086116656e-03;0.0000000000000000e+00
43;0;1;1.3003700000000037e-01;5.8230408139904382e-03;0.0000000000000000e+00
44;5;1;1.4503550000000037e-01;6.7762635780344027e-21;0.0000000000000000e+00
45;0;1;1.4503550000000037e-01;2.9366936086117263e-03;0.0000000000000000e+00
46;0;1;1.4003600000000041e-01;5.8230408139904703e-03;0.0000000000000000e+00
47;5;1;1.5503450000000035e-01;6.7762635780344027e-21;0.0000000000000000e+00
48;0;1;1.5503450000000035e-01;2.9366936086116968e-03;0.0000000000000000e+00
49;0;1;1.5003500000000050e-01;5.8230408139905016e-03;0.0000000000000000e+00
50;0;1;1.6003400000000062e-01;5.8230408139904460e-03;0.0000000000000000e+00
51;5;1;1.6503350000000047e-01;0.0000000000000000e+00;0.0000000000000000e+00
52;0;1;1.6503350000000047e-01;2.9366936086116921e-03;0.0000000000000000e+00
53;8;1;6.7762635780344027e-21;1.6503349999999986e-01;0.0000000000000000e+00
54;0;1;5.8230408139904686e-03;1.6003399999999987e-01;0.0000000000000000e+00
55;8;1;6.7762635780344027e-21;1.5503449999999980e-01;0.0000000000000000e+00
56;0;1;2.9366936086116847e-03;1.5503449999999983e-01;0.0000000000000000e+00
57;0;1;2.9366936086116882e-03;1.6503349999999986e-01;0.0000000000000000e+00
58;0;1;2.9366936086117458e-03;1.4503549999999976e-01;0.0000000000000000e+00
59;8;1;6.7762635780344027e-21;1.4503549999999973e-01;0.0000000000000000e+00
60;0;1;5.8230408139904807e-03;1.5003499999999984e-01;0.0000000000000000e+00
61;8;1;0.0000000000000000e+00;1.3503649999999978e-01;0.0000000000000000e+00
62;0;1;2.9366936086116673e-03;1.3503649999999978e-01;0.0000000000000000e+00
63;0;1;5.8230408139904469e-03;1.4003599999999986e-01;0.0000000000000000e+00
64;8;1;0.0000000000000000e+00;1.2503749999999983e-01;0.0000000000000000e+00
65;0;1;2.9366936086117029e-03;1.2503749999999983e-01;0.0000000000000000e+00
66;0;1;5.8230408139904365e-03;1.3003699999999982e-01;0.0000000000000000e+00
67;0;1;2.9366936086116699e-03;1.1503849999999970e-01;0.0000000000000000e+00
68;8;1;-2.0328790734103208e-20;1.1503849999999968e-01;0.0000000000000000e+00
69;0;1;5.8230408139904972e-03;1.2003799999999978e-01;0.0000000000000000e+00
70;0;1;5.8230408139905050e-03;1.1003899999999973e-01;0.0000000000000000e+00
71;8;1;-6.7762635780344027e-21;1.0503949999999955e-01;0.0000000000000000e+00
72;0;1;2.9366936086117411e-03;1.0503949999999958e-01;0.0000000000000000e+00
73;0;1;5.8230408139904669e-03;1.0003999999999968e-01;0.0000000000000000e+00
74;8;1;-6.7762635780344027e-21;9.5040499999999611e-02;0.0000000000000000e+00
75;0;1;2.9366936086116999e-03;9.5040499999999625e-02;0.0000000000000000e+00
76;0;1;2.9382521302214895e-03;8.5041499999999590e-02;0.0000000000000000e+00
77;8;1;-6.7762635780344027e-21;8.5041499999999576e-02;0.0000000000000000e+00
78;0;1;5.8236986086265081e-03;9.0039860620691123e-02;0.0000000000000000e+00
79;8;1;6.7762635780344027e-21;7.5042499999999498e-02;0.0000000000000000e+00
80;0;1;2.9500437271414337e-03;7.5042499999999526e-02;0.0000000000000000e+00
81;0;1;5.8277433878215299e-03;8.0034272735251308e-02;0.0000000000000000e+00
82;0;1;2.9553378101574526e-03;6.5043499999999532e-02;0.0000000000000000e+00
83;8;1;-6.7762635780344027e-21;6.5043499999999518e-02;0.0000000000000000e+00
84;0;1;5.8325562239278546e-03;7.0033794861919171e-02;0.0000000000000000e+00
85;8;1;-6.7762635780344027e-21;5.5044499999999504e-02;0.0000000000000000e+00
86;0;1;2.9924188470425838e-03;5.5044499999999531e-02;0.0000000000000000e+00
87;0;1;5.8525115908622978e-03;5.9999433218118021e-02;0.0000000000000000e+00
88;0;1;5.9554506119224157e-03;4.9813095489437825e-02;0.0000000000000000e+00
89;8;1;-6.7762635780344027e-21;4.5045499999999468e-02;0.0000000000000000e+00
90;0;1;3.2290667993877631e-03;4.5045499999999516e-02;0.0000000000000000e+00
91;0;1;3.1596827457022513e-03;3.5046499999999509e-02;0.0000000000000000e+00
92;8;1;-6.7762635780344027e-21;3.5046499999999467e-02;0.0000000000000000e+00
93;0;1;5.9688545931627915e-03;3.9845789928671056e-02;0.0000000000000000e+00
94;8;1;0.0000000000000000e+00;2.5047499999999542e-02;0.0000000000000000e+00
95;0;1;3.3194792282505918e-03;2.5047499999999591e-02;0.0000000000000000e+00
96;0;1;6.0783894374982651e-03;2.9505216846930700e-02;0.0000000000000000e+00
97;0;1;5.6554862684997254e-03;2.0052316941930153e-02;0.0000000000000000e+00
98;0;1;2.5031715885003598e-03;1.5048499999999739e-02;0.0000000000000000e+00
99;8;1;0.0000000000000000e+00;1.5048499999999704e-02;0.0000000000000000e+00
100;0;1;4.7950663335692536e-03;1.1330844988208882e-02;0.0000000000000000e+00
101;0;1;1.0671320659020709e-02;1.0467501041650149e-02;0.0000000000000000e+00
102;0;1;1.4199131761519386e-02;1.4018153167016914e-02;0.0000000000000000e+00
103;0;1;1.9186344976323873e-02;1.2474550576161090e-02;0.0000000000000000e+00
104;0;1;2.3703258503160317e-02;1.5356452958891282e-02;0.0000000000000000e+00
105;0;1;2.9669649177169476e-02;1.1608705884689692e-02;0.0000000000000000e+00
106;0;1;3.4531590565786988e-02;1.4617967476300776e-02;0.0000000000000000e+00
107;0;1;3.9839606496242137e-02;1.1570993674587594e-02;0.0000000000000000e+00
108;0;1;4.9929956903893950e-02;1.1563288232553308e-02;0.0000000000000000e+00
109;0;1;4.4727718927724869e-02;1.4539251752383402e-02;0.0000000000000000e+00
110;0;1;5.4879564307592901e-02;1.4510749964615065e-02;0.0000000000000000e+00
111;0;1;5.9981366501261631e-02;1.1575983398800675e-02;0.0000000000000000e+00
112;0;1;7.0015746296218956e-02;1.1589990871695958e-02;0.0000000000000000e+00
113;0;1;6.4971038371764586e-02;1.4501645753504837e-02;0.0000000000000000e+00
114;0;1;8.0014853274222864e-02;1.1636352027591002e-02;0.0000000000000000e+00
115;0;1;7.5006272451662623e-02;1.4487093409759837e-02;0.0000000000000000e+00
116;0;1;8.4998378647522799e-02;1.4523813184186425e-02;0.0000000000000000e+00
117;0;1;9.0034332224810540e-02;1.1592578543407998e-02;0.0000000000000000e+00
118;0;1;9.5040500000000291e-02;1.4482775236592546e-02;0.0000000000000000e+00
119;0;1;1.0004000000000021e-01;1.1596428031213815e-02;0.0000000000000000e+00
120;0;1;1.0503950000000030e-01;1.4482775236592648e-02;0.0000000000000000e+00
121;0;1;1.1003900000000037e-01;1.1596428031213779e-02;0.0000000000000000e+00
122;0;1;1.2003800000000041e-01;1.1596428031213805e-02;0.0000000000000000e+00
123;0;1;1.1503850000000032e-01;1.4482775236592551e-02;0.0000000000000000e+00
124;0;1;1.2503750000000027e-01;1.4482775236592565e-02;0.0000000000000000e+00
125;0;1;1.3003700000000040e-01;1.1596428031213810e-02;0.0000000000000000e+00
126;0;1;1.4003600000000038e-01;1.1596428031213815e-02;0.0000000000000000e+00
127;0;1;1.3503650000000031e-01;1.4482775236592617e-02;0.0000000000000000e+00
128;0;1;1.4503550000000043e-01;1.4482775236592648e-02;0.0000000000000000e+00
129;0;1;1.5003500000000053e-01;1.1596428031213784e-02;0.0000000000000000e+00
130;0;1;1.5503450000000044e-01;1.4482775236592530e-02;0.0000000000000000e+00
