Id;Marker;Active;Origin;End
0;0;1;0;1
1;0;1;1;2
2;0;1;2;3
3;0;1;3;4
4;0;1;5;4
5;0;1;6;5
6;0;1;6;7
7;0;1;7;0
8;0;1;9;8
9;0;1;10;9
10;0;1;11;10
11;0;1;11;12
12;0;1;12;13
13;0;1;13;14
14;0;1;14;15
15;0;1;8;15
