Id;Marker;Active;X;Y;Z
0;1;1;0.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00
1;5;1;1.2500000000000000e-01;0.0000000000000000e+00;0.0000000000000000e+00
2;5;1;2.5000000000000000e-01;0.0000000000000000e+00;0.0000000000000000e+00
3;5;1;3.7500000000000000e-01;0.0000000000000000e+00;0.0000000000000000e+00
4;5;1;5.0000000000000000e-01;0.0000000000000000e+00;0.0000000000000000e+00
5;5;1;6.2500000000000000e-01;0.0000000000000000e+00;0.0000000000000000e+00
6;5;1;7.5000000000000000e-01;0.0000000000000000e+00;0.0000000000000000e+00
7;5;1;8.7500000000000000e-01;0.0000000000000000e+00;0.0000000000000000e+00
8;2;1;1.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00
9;8;1;0.0000000000000000e+00;1.2500000000000000e-01;0.0000000000000000e+00
10;0;1;1.2500000000000000e-01;1.2500000000000000e-01;0.0000000000000000e+00
11;0;1;2.5000000000000000e-01;1.2500000000000000e-01;0.0000000000000000e+00
12;0;1;3.7500000000000000e-01;1.2500000000000000e-01;0.0000000000000000e+00
13;0;1;5.0000000000000000e-01;1.2500000000000000e-01;0.0000000000000000e+00
14;0;1;6.2500000000000000e-01;1.2500000000000000e-01;0.0000000000000000e+00
15;0;1;7.5000000000000000e-01;1.2500000000000000e-01;0.0000000000000000e+00
16;0;1;8.7500000000000000e-01;1.2500000000000000e-01;0.0000000000000000e+00
17;6;1;1.0000000000000000e+00;1.2500000000000000e-01;0.0000000000000000e+00
18;8;1;0.0000000000000000e+00;2.5000000000000000e-01;0.0000000000000000e+00
19;0;1;1.2500000000000000e-01;2.5000000000000000e-01;0.0000000000000000e+00
20;0;1;2.5000000000000000e-01;2.5000000000000000e-01;0.0000000000000000e+00
21;0;1;3.7500000000000000e-01;2.5000000000000000e-01;0.0000000000000000e+00
22;0;1;5.0000000000000000e-01;2.5000000000000000e-01;0.0000000000000000e+00
23;0;1;6.2500000000000000e-01;2.5000000000000000e-01;0.0000000000000000e+00
24;0;1;7.5000000000000000e-01;2.5000000000000000e-01;0.0000000000000000e+00
25;0;1;8.7500000000000000e-01;2.5000000000000000e-01;0.0000000000000000e+00
26;6;1;1.0000000000000000e+00;2.5000000000000000e-01;0.0000000000000000e+00
27;8;1;0.0000000000000000e+00;3.7500000000000000e-01;0.0000000000000000e+00
28;0;1;1.2500000000000000e-01;3.7500000000000000e-01;0.0000000000000000e+00
29;0;1;2.5000000000000000e-01;3.7500000000000000e-01;0.0000000000000000e+00
30;0;1;3.7500000000000000e-01;3.7500000000000000e-01;0.0000000000000000e+00
31;0;1;5.0000000000000000e-01;3.7500000000000000e-01;0.0000000000000000e+00
32;0;1;6.2500000000000000e-01;3.7500000000000000e-01;0.0000000000000000e+00
33;0;1;7.5000000000000000e-01;3.7500000000000000e-01;0.0000000000000000e+00
34;0;1;8.7500000000000000e-01;3.7500000000000000e-01;0.0000000000000000e+00
35;6;1;1.0000000000000000e+00;3.7500000000000000e-01;0.0000000000000000e+00
36;8;1;0.0000000000000000e+00;5.0000000000000000e-01;0.0000000000000000e+00
37;0;1;1.2500000000000000e-01;5.0000000000000000e-01;0.0000000000000000e+00
38;0;1;2.5000000000000000e-01;5.0000000000000000e-01;0.0000000000000000e+00
39;0;1;3.7500000000000000e-01;5.0000000000000000e-01;0.0000000000000000e+00
40;0;1;5.0000000000000000e-01;5.0000000000000000e-01;0.0000000000000000e+00
41;0;1;6.2500000000000000e-01;5.0000000000000000e-01;0.0000000000000000e+00
42;0;1;7.5000000000000000e-01;5.0000000000000000e-01;0.0000000000000000e+00
43;0;1;8.7500000000000000e-01;5.0000000000000000e-01;0.0000000000000000e+00
44;6;1;1.0000000000000000e+00;5.0000000000000000e-01;0.0000000000000000e+00
45;8;1;0.0000000000000000e+00;6.2500000000000000e-01;0.0000000000000000e+00
46;0;1;1.2500000000000000e-01;6.2500000000000000e-01;0.0000000000000000e+00
47;0;1;2.5000000000000000e-01;6.2500000000000000e-01;0.0000000000000000e+00
48;0;1;3.7500000000000000e-01;6.2500000000000000e-01;0.0000000000000000e+00
49;0;1;5.0000000000000000e-01;6.2500000000000000e-01;0.0000000000000000e+00
50;0;1;6.2500000000000000e-01;6.2500000000000000e-01;0.0000000000000000e+00
51;0;1;7.5000000000000000e-01;6.2500000000000000e-01;0.0000000000000000e+00
52;0;1;8.7500000000000000e-01;6.2500000000000000e-01;0.0000000000000000e+00
53;6;1;1.0000000000000000e+00;6.2500000000000000e-01;0.0000000000000000e+00
54;8;1;0.0000000000000000e+00;7.5000000000000000e-01;0.0000000000000000e+00
55;0;1;1.2500000000000000e-01;7.5000000000000000e-01;0.0000000000000000e+00
56;0;1;2.5000000000000000e-01;7.5000000000000000e-01;0.0000000000000000e+00
57;0;1;3.7500000000000000e-01;7.5000000000000000e-01;0.0000000000000000e+00
58;0;1;5.0000000000000000e-01;7.5000000000000000e-01;0.0000000000000000e+00
59;0;1;6.2500000000000000e-01;7.5000000000000000e-01;0.0000000000000000e+00
60;0;1;7.5000000000000000e-01;7.5000000000000000e-01;0.0000000000000000e+00
61;0;1;8.7500000000000000e-01;7.5000000000000000e-01;0.0000000000000000e+00
62;6;1;1.0000000000000000e+00;7.5000000000000000e-01;0.0000000000000000e+00
63;8;1;0.0000000000000000e+00;8.7500000000000000e-01;0.0000000000000000e+00
64;0;1;1.2500000000000000e-01;8.7500000000000000e-01;0.0000000000000000e+00
65;0;1;2.5000000000000000e-01;8.7500000000000000e-01;0.0000000000000000e+00
66;0;1;3.7500000000000000e-01;8.7500000000000000e-01;0.0000000000000000e+00
67;0;1;5.0000000000000000e-01;8.7500000000000000e-01;0.0000000000000000e+00
68;0;1;6.2500000000000000e-01;8.7500000000000000e-01;0.0000000000000000e+00
69;0;1;7.5000000000000000e-01;8.7500000000000000e-01;0.0000000000000000e+00
70;0;1;8.7500000000000000e-01;8.7500000000000000e-01;0.0000000000000000e+00
71;6;1;1.0000000000000000e+00;8.7500000000000000e-01;0.0000000000000000e+00
72;4;1;0.0000000000000000e+00;1.0000000000000000e+00;0.0000000000000000e+00
73;7;1;1.2500000000000000e-01;1.0000000000000000e+00;0.0000000000000000e+00
74;7;1;2.5000000000000000e-01;1.0000000000000000e+00;0.0000000000000000e+00
75;7;1;3.7500000000000000e-01;1.0000000000000000e+00;0.0000000000000000e+00
76;7;1;5.0000000000000000e-01;1.0000000000000000e+00;0.0000000000000000e+00
77;7;1;6.2500000000000000e-01;1.0000000000000000e+00;0.0000000000000000e+00
78;7;1;7.5000000000000000e-01;1.0000000000000000e+00;0.0000000000000000e+00
79;7;1;8.7500000000000000e-01;1.0000000000000000e+00;0.0000000000000000e+00
80;3;1;1.0000000000000000e+00;1.0000000000000000e+00;0.0000000000000000e+00
81;0;1;4.1350758390582276e-02;4.3655696463382701e-02;0.0000000000000000e+00
82;0;1;2.0088910878714250e-01;3.0744746383443558e-02;0.0000000000000000e+00
83;0;1;3.1250628287285337e-01;7.0535032925737151e-02;0.0000000000000000e+00
84;0;1;4.1174381708541274e-01;2.8446664208316763e-02;0.0000000000000000e+00
85;0;1;5.4218558549412732e-01;6.6089563429724524e-02;0.0000000000000000e+00
86;0;1;6.8514160392377677e-01;3.4378891456583509e-02;0.0000000000000000e+00
87;0;1;8.0203942442529919e-01;6.6831081160907510e-02;0.0000000000000000e+00
88;0;1;9.2642404207938300e-01;6.4574024954632270e-02;0.0000000000000000e+00
89;0;1;8.5464747030854785e-02;1.9269155139435157e-01;0.0000000000000000e+00
90;0;1;1.7447655206750162e-01;1.6170328560750613e-01;0.0000000000000000e+00
91;0;1;2.9662254159823331e-01;1.8194162334809855e-01;0.0000000000000000e+00
92;0;1;4.5570058809378622e-01;1.9847274640454310e-01;0.0000000000000000e+00
93;0;1;5.4488416253846084e-01;2.0776355603167651e-01;0.0000000000000000e+00
94;0;1;6.7943186783848486e-01;1.9335992763763937e-01;0.0000000000000000e+00
95;0;1;7.8170045677834921e-01;1.5653397240205885e-01;0.0000000000000000e+00
96;0;1;9.1261921547059066e-01;2.0527810460551835e-01;0.0000000000000000e+00
97;0;1;6.7488216342786470e-02;3.2807727022590216e-01;0.0000000000000000e+00
98;0;1;1.9027726682534485e-01;3.0040889985472102e-01;0.0000000000000000e+00
99;0;1;3.0728613713281228e-01;3.1209021985974411e-01;0.0000000000000000e+00
100;0;1;4.5388237405672677e-01;3.0238663538494531e-01;0.0000000000000000e+00
101;0;1;5.8076500687291521e-01;3.1335730865016170e-01;0.0000000000000000e+00
102;0;1;7.0183475786291138e-01;3.0612850343232800e-01;0.0000000000000000e+00
103;0;1;8.1828238323937330e-01;2.9618908591558191e-01;0.0000000000000000e+00
104;0;1;9.3267678149523525e-01;2.8851396193868839e-01;0.0000000000000000e+00
105;0;1;3.1293975126154804e-02;4.0241275812006055e-01;0.0000000000000000e+00
106;0;1;1.9387184227412435e-01;4.2852691380509722e-01;0.0000000000000000e+00
107;0;1;3.3110838419332345e-01;4.5219895029326751e-01;0.0000000000000000e+00
108;0;1;4.2406844590505105e-01;4.6085492310657644e-01;0.0000000000000000e+00
109;0;1;5.6200387569239774e-01;4.4786770713845614e-01;0.0000000000000000e+00
110;0;1;6.7544964740497537e-01;4.1226061949801701e-01;0.0000000000000000e+00
111;0;1;7.8573606344261471e-01;4.1132538913943667e-01;0.0000000000000000e+00
112;0;1;9.3773784482890243e-01;4.0703955344445741e-01;0.0000000000000000e+00
113;0;1;2.6244421802338845e-02;5.7706231026177623e-01;0.0000000000000000e+00
114;0;1;1.5621319487079005e-01;5.5316153347198516e-01;0.0000000000000000e+00
115;0;1;3.0553116081774812e-01;5.6376702552397262e-01;0.0000000000000000e+00
116;0;1;4.3150090515009976e-01;5.8358394648306056e-01;0.0000000000000000e+00
