Id;Marker;Active;X;Y;Z
0;0;1;1.6553844765910736e-01;3.7986196372129362e-02;0.0000000000000000e+00
1;0;1;1.9233846153846143e-01;2.1897634784023817e-02;0.0000000000000000e+00
2;0;1;2.3227235106689029e-01;4.4419519489583857e-02;0.0000000000000000e+00
3;0;1;2.3056307580171573e-01;8.9542325694581162e-02;0.0000000000000000e+00
4;0;1;1.8461729090116391e-01;1.1413398612907728e-01;0.0000000000000000e+00
5;0;1;1.5627250494609035e-01;9.0583248007274908e-02;0.0000000000000000e+00
6;0;1;2.3056307580171573e-01;8.9542325694581162e-02;0.0000000000000000e+00
7;0;1;2.3227235106689029e-01;4.4419519489583857e-02;0.0000000000000000e+00
8;0;1;2.6925384615384618e-01;2.3786570692101959e-02;0.0000000000000000e+00
9;0;1;3.0771153846153820e-01;4.5243128746019483e-02;0.0000000000000000e+00
10;0;1;3.0771153846153820e-01;9.3298778257841553e-02;0.0000000000000000e+00
11;0;1;2.6986499222537780e-01;1.1380112311552298e-01;0.0000000000000000e+00
12;0;1;2.6986499222537780e-01;1.1380112311552298e-01;0.0000000000000000e+00
13;0;1;2.6656102965517769e-01;1.6080952851581437e-01;0.0000000000000000e+00
14;0;1;2.3826269834181338e-01;1.7610708741121830e-01;0.0000000000000000e+00
15;0;1;1.8393825530593061e-01;1.5151671849557333e-01;0.0000000000000000e+00
16;0;1;1.8461729090116391e-01;1.1413398612907728e-01;0.0000000000000000e+00
17;0;1;2.3056307580171573e-01;8.9542325694581162e-02;0.0000000000000000e+00
18;0;1;3.4304979563336824e-01;1.6836019110201672e-01;0.0000000000000000e+00
19;0;1;3.0795069244063328e-01;1.8381563958211203e-01;0.0000000000000000e+00
20;0;1;2.6656102965517769e-01;1.6080952851581437e-01;0.0000000000000000e+00
21;0;1;2.6986499222537780e-01;1.1380112311552298e-01;0.0000000000000000e+00
22;0;1;3.0771153846153820e-01;9.3298778257841553e-02;0.0000000000000000e+00
23;0;1;3.4585496928154064e-01;1.1465748623508325e-01;0.0000000000000000e+00
24;0;1;3.8462692307692281e-01;9.5862058051852411e-02;0.0000000000000000e+00
25;0;1;3.4585496928154064e-01;1.1465748623508325e-01;0.0000000000000000e+00
26;0;1;3.0771153846153820e-01;9.3298778257841553e-02;0.0000000000000000e+00
27;0;1;3.0771153846153820e-01;4.5243128746019483e-02;0.0000000000000000e+00
28;0;1;3.4616923076923067e-01;2.3786570692101980e-02;0.0000000000000000e+00
29;0;1;3.8462692307692292e-01;4.5243128746019413e-02;0.0000000000000000e+00
30;0;1;4.6154230769230747e-01;4.5243128746019511e-02;0.0000000000000000e+00
31;0;1;4.6154230769230753e-01;9.2716270130223474e-02;0.0000000000000000e+00
32;0;1;4.2024711781033242e-01;1.1575594271278544e-01;0.0000000000000000e+00
33;0;1;3.8462692307692281e-01;9.5862058051852411e-02;0.0000000000000000e+00
34;0;1;3.8462692307692292e-01;4.5243128746019413e-02;0.0000000000000000e+00
