Id;Marker;Active;X;Y;Z
0;0;1;3.1983507004484324e-02;3.8507692307692167e-02;0.0000000000000000e+00
1;0;1;2.9005146990510284e-02;1.1542307692307671e-01;0.0000000000000000e+00
2;0;1;0.0000000000000000e+00;1.1542307692307666e-01;0.0000000000000000e+00
3;0;1;-6.7762635780344027e-21;3.8507692307692167e-02;0.0000000000000000e+00
4;0;1;1.0000000000000000e+00;3.8507692307692250e-02;0.0000000000000000e+00
5;0;1;1.0000000000000000e+00;1.1542307692307692e-01;0.0000000000000000e+00
6;0;1;9.7100477298250465e-01;1.1542307692307686e-01;0.0000000000000000e+00
7;0;1;9.6802382200140347e-01;3.8507692307692243e-02;0.0000000000000000e+00
8;0;1;1.6670000000000007e-01;-6.7762635780344027e-21;0.0000000000000000e+00
9;0;1;1.6670000000000007e-01;1.6670000000000007e-01;0.0000000000000000e+00
10;0;1;-6.7762635780344027e-21;1.6670000000000007e-01;0.0000000000000000e+00
11;0;1;0.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00
12;0;1;1.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00
13;0;1;1.0000000000000000e+00;1.6670000000000007e-01;0.0000000000000000e+00
14;0;1;8.3330000000000004e-01;1.6670000000000010e-01;0.0000000000000000e+00
15;0;1;8.3330000000000004e-01;-6.7762635780344027e-21;0.0000000000000000e+00
16;0;1;1.6670000000000010e-01;8.3329999999999993e-01;0.0000000000000000e+00
17;0;1;1.6670000000000007e-01;1.0000000000000000e+00;0.0000000000000000e+00
18;0;1;0.0000000000000000e+00;1.0000000000000000e+00;0.0000000000000000e+00
19;0;1;0.0000000000000000e+00;8.3329999999999993e-01;0.0000000000000000e+00
20;0;1;1.0000000000000000e+00;8.3330000000000004e-01;0.0000000000000000e+00
21;0;1;1.0000000000000000e+00;1.0000000000000000e+00;0.0000000000000000e+00
22;0;1;8.3329999999999993e-01;1.0000000000000000e+00;0.0000000000000000e+00
23;0;1;8.3329999999999993e-01;8.3330000000000004e-01;0.0000000000000000e+00
