Id;Marker;Active;Origin;End
0;0;1;0;1
1;0;1;1;2
2;0;1;3;2
3;0;1;3;0
4;0;1;4;5
5;0;1;5;6
6;0;1;7;6
7;0;1;4;7
8;0;1;8;9
9;0;1;10;9
10;0;1;11;10
11;0;1;11;8
12;0;1;12;13
13;0;1;14;13
14;0;1;15;14
15;0;1;15;12
16;0;1;16;17
17;0;1;18;17
18;0;1;19;18
19;0;1;19;16
20;0;1;20;21
21;0;1;22;21
22;0;1;23;22
23;0;1;20;23
